#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ケチャＸガード,0,2,8,1,9,99,40,86,-4,4,-2,1,4,運気,-3,装填数,2,水属性攻撃,3,体術,3,気まぐれ,2,奇猿狐の豪剛毛,3,奇猿狐の剛鉤爪,1,奇猿狐の重長骨,3,盾虫の重殻,2
ケチャＺアーム,0,1,8,0,9,99,76,133,3,-5,-2,-3,3,対防御DOWN,1,火属性攻撃,2,水耐性,-3,体術,5,,,白猿狐の豪剛毛,3,白猿狐の剛鉤爪,1,白猿狐の重長骨,3,盾虫の重殻,2
ケチャＺガード,0,2,8,0,9,99,41,87,4,-4,-1,-2,4,対防御DOWN,1,火属性攻撃,1,水耐性,-3,体術,5,,,白猿狐の豪剛毛,3,白猿狐の剛鉤爪,1,白猿狐の重長骨,3,盾虫の重殻,2
コンガＸアーム,0,1,8,1,9,99,74,131,-4,1,1,-1,3,細菌学,2,特殊攻撃,3,食いしん坊,3,腹減り,-3,茸食,1,桃毛獣の豪剛毛,2,鋭利な爪,4,コンガの剛毛,4,皇帝バッタ,2
コンガＸガード,0,2,8,1,9,99,40,86,-3,2,2,0,4,細菌学,2,特殊攻撃,3,食いしん坊,2,腹減り,-3,茸食,1,桃毛獣の豪剛毛,2,鋭利な爪,4,コンガの剛毛,4,皇帝バッタ,2
コンガＺアーム,0,1,8,1,9,99,76,133,1,0,0,-4,3,痛撃,3,底力,3,爆弾強化,2,腹減り,-1,茸食,2,緑毛獣の豪剛毛,2,緑毛獣の剛爪,3,コンガの剛毛,4,鋭利な爪,4
コンガＺガード,0,2,8,1,9,99,41,87,2,1,1,-3,4,痛撃,3,底力,3,爆弾強化,2,腹減り,-1,茸食,2,緑毛獣の豪剛毛,2,緑毛獣の剛爪,3,コンガの剛毛,4,鋭利な爪,4
ゲリョスＸアーム,0,1,8,2,9,99,75,132,-5,2,3,-2,0,属性解放,2,達人,2,腹減り,-2,毒,2,,,ゴム質の特上皮,4,モンスターの特濃,2,ノヴァクリスタル,1,堅牢な鳥竜骨,2
ゲリョスＸガード,0,2,8,2,9,99,40,86,-4,3,4,-1,1,属性解放,2,達人,3,腹減り,-2,毒,2,,,ゴム質の特上皮,4,モンスターの特濃,2,ノヴァクリスタル,1,堅牢な鳥竜骨,2
ゲリョスＺアーム,0,1,8,0,9,99,77,134,-5,2,3,-2,0,達人,-1,気力回復,1,風圧,5,気絶,2,,,ゴム質の紫柔皮,3,毒怪鳥の紫剛翼,2,ノヴァクリスタル,1,劇烈毒袋,2
ゲリョスＺガード,0,2,8,0,9,99,41,87,-4,3,4,-1,1,達人,-1,気力回復,1,風圧,5,気絶,2,,,ゴム質の紫柔皮,3,毒怪鳥の紫剛翼,2,ノヴァクリスタル,1,劇烈毒袋,2
ザザミＸアーム,0,1,8,2,9,99,75,132,-3,3,-4,0,1,防御,2,ガード性能,2,雷耐性,-2,節食,1,,,盾蟹の剛爪,2,盾蟹の重殻,2,鋭利な爪,3,エルトライト鉱石,4
ザザミＸガード,0,2,8,2,9,99,40,86,-2,4,-3,1,2,防御,2,精密射撃,2,雷耐性,-2,節食,1,,,盾蟹の剛爪,2,盾蟹の重殻,2,鋭利な爪,3,エルトライト鉱石,4
ザザミＺアーム,0,1,8,2,9,99,86,137,0,3,-2,-4,1,ガード性能,1,スタミナ,-3,根性,3,体術,1,,,盾蟹の紫爪,2,盾蟹の紫殻,4,堅牢な鳥竜骨,3,ピュアクリスタル,1
ザザミＺガード,0,2,8,2,9,99,46,89,1,6,-1,-2,2,反動,1,根性,3,装填数,-3,貫通弾強化,1,,,盾蟹の紫爪,2,盾蟹の紫殻,4,堅牢な鳥竜骨,3,ピュアクリスタル,1
カブラＸアーム,0,1,8,2,9,99,78,135,3,-5,-4,0,2,防御,3,採取,-2,体力,2,研ぎ師,2,減気攻撃,2,鬼蛙の剛爪,2,鬼蛙の重殻,4,鬼蛙の厚鱗,2,皇帝バッタ,5
カブラＸガード,0,2,8,2,9,99,42,88,4,-4,-3,1,3,装填速度,2,防御,3,採取,-2,体力,2,減気攻撃,2,鬼蛙の剛爪,2,鬼蛙の重殻,4,鬼蛙の厚鱗,2,皇帝バッタ,5
カブラＺアーム,0,1,8,1,9,99,80,137,3,0,-4,-5,2,聴覚保護,3,ガード強化,3,研ぎ師,-2,爆弾強化,1,,,荒鬼蛙の剛爪,2,荒鬼蛙の重殻,4,荒鬼蛙の厚鱗,2,皇帝バッタ,5
カブラＺガード,0,2,8,1,9,99,43,89,4,1,-3,-4,3,装填速度,-2,聴覚保護,3,ガード強化,3,爆弾強化,1,,,荒鬼蛙の剛爪,2,荒鬼蛙の重殻,4,荒鬼蛙の厚鱗,2,皇帝バッタ,5
スキュラＸアーム,0,1,8,1,9,99,82,135,-3,3,-3,2,3,達人,4,観察眼,1,腹減り,-2,特殊会心,3,,,影蜘蛛の剛爪,4,影蜘蛛の重殻,2,重厚な骨,1,盾虫の重殻,3
スキュラＸガード,0,2,8,1,9,99,44,88,-2,4,-2,3,4,達人,4,観察眼,1,腹減り,-2,特殊会心,3,,,影蜘蛛の剛爪,4,影蜘蛛の重殻,2,重厚な骨,1,盾虫の重殻,3
ザボアＸアーム,0,1,8,2,9,99,84,135,-4,3,-5,3,0,氷属性攻撃,4,食事,2,腹減り,-3,,,,,化け鮫の厚皮,4,化け鮫の厚鱗,2,カワズの大殿油,1,肉厚な厚皮,2
ザボアＸガード,0,2,8,2,9,99,45,88,-3,4,-4,4,1,氷属性攻撃,4,食事,2,腹減り,-3,,,,,化け鮫の厚皮,4,化け鮫の厚鱗,2,カワズの大殿油,1,肉厚な厚皮,2
ザボアＺアーム,0,1,8,2,9,99,86,137,2,3,-4,-5,0,属性解放,2,気力回復,1,回復速度,2,耐震,3,裂傷,-2,虎鮫の厚皮,4,虎鮫の厚鱗,2,カワズの大殿油,3,肉厚な厚皮,2
ザボアＺガード,0,2,8,2,9,99,46,89,3,4,-3,-4,1,属性解放,2,気力回復,1,回復速度,2,耐震,3,裂傷,-2,虎鮫の厚皮,4,虎鮫の厚鱗,2,カワズの大殿油,3,肉厚な厚皮,2
ガララＸアーム,0,1,8,0,9,99,86,137,3,-3,0,-5,3,痛撃,3,捕獲,3,聴覚保護,4,気まぐれ,-3,麻痺,3,絞蛇竜の重殻,5,絞蛇竜の堅殻,6,絞蛇竜の延髄,2,堅牢な鳥竜骨,3
ガララＸガード,0,2,8,0,9,99,46,89,4,-2,1,-4,4,痛撃,3,捕獲,3,聴覚保護,3,気まぐれ,-3,麻痺,3,絞蛇竜の重殻,5,絞蛇竜の堅殻,6,絞蛇竜の延髄,2,堅牢な鳥竜骨,3
ガララＺアーム,0,1,8,1,9,99,88,139,-5,3,-3,4,3,抜刀減気,2,研ぎ師,4,水属性攻撃,5,気力回復,-2,,,水蛇竜の重殻,5,水蛇竜の撥水甲,4,水蛇竜の厚皮,2,堅牢な鳥竜骨,3
ガララＺガード,0,2,8,1,9,99,47,90,-4,4,-2,5,4,装填速度,4,速射,2,水属性攻撃,5,気力回復,-2,,,水蛇竜の重殻,5,水蛇竜の撥水甲,4,水蛇竜の厚皮,2,堅牢な鳥竜骨,3
フルフルＸアーム,0,1,8,1,9,99,84,135,-5,1,1,2,1,雷属性攻撃,3,広域,4,回復速度,2,気絶,-1,,,真珠色の艶皮,2,エルトライト鉱石,2,肉厚な厚皮,5,堅竜骨,2
フルフルＸガード,0,2,8,1,9,99,45,88,-4,2,2,3,2,雷属性攻撃,3,広域,4,回復速度,2,気絶,-1,,,真珠色の艶皮,2,エルトライト鉱石,2,肉厚な厚皮,5,堅竜骨,2
フルフルＺアーム,0,1,8,2,9,99,86,137,1,-5,1,2,1,一心,2,回復量,1,広域,3,回復速度,-2,節食,1,魅惑色の艶皮,3,特撰アルビノ,1,エルトライト鉱石,2,ノヴァクリスタル,2
フルフルＺガード,0,2,8,2,9,99,46,89,2,-4,2,3,2,一心,2,回復量,1,広域,3,回復速度,-2,節食,1,魅惑色の艶皮,3,特撰アルビノ,1,エルトライト鉱石,2,ノヴァクリスタル,2
レイアＸアーム,0,1,8,1,9,99,84,135,3,0,-2,0,-4,体力,3,火属性攻撃,6,回復量,2,回復速度,-1,,,雌火竜の重殻,4,火竜の剛翼爪,3,雌火竜の上棘,2,獄炎石,3
レイアＸガード,0,2,8,1,9,99,45,88,4,1,-1,1,-3,体力,3,火属性攻撃,6,回復量,1,回復速度,-1,,,雌火竜の重殻,4,火竜の剛翼爪,3,雌火竜の上棘,2,獄炎石,3
リオハートＺアーム,0,1,8,1,9,99,86,137,3,0,-2,0,-4,底力,1,回避距離,3,火属性攻撃,5,風圧,2,気配,-1,桜火竜の重殻,2,桜火竜の厚鱗,4,重竜骨,3,雌火竜の紅玉,1
リオハートＺガード,0,2,8,1,9,99,46,89,4,1,-1,1,-3,底力,1,回避距離,3,火属性攻撃,5,風圧,2,気配,-1,桜火竜の重殻,2,桜火竜の厚鱗,4,重竜骨,3,雌火竜の紅玉,1
ランポスＸアーム,0,1,8,2,9,99,74,131,0,0,0,-5,3,攻撃,4,千里眼,2,麻痺,-1,気絶,1,,,ランポスの剛爪,2,鳴き袋,4,堅牢な鳥竜骨,4,星石の結晶,2
ランポスＸガード,0,2,8,2,9,99,40,86,1,1,1,-4,4,攻撃,4,千里眼,2,麻痺,-1,気絶,1,,,ランポスの剛爪,2,鳴き袋,4,堅牢な鳥竜骨,4,星石の結晶,2
クックＸアーム,0,1,8,2,9,99,74,131,3,0,-2,-4,2,攻撃,4,火耐性,1,水耐性,-3,肉食,2,,,怪鳥の厚鱗,3,怪鳥の重殻,2,怪鳥の剛翼,2,,
クックＸガード,0,2,8,2,9,99,40,86,4,1,-1,-3,3,攻撃,4,火耐性,1,水耐性,-3,肉食,2,,,怪鳥の厚鱗,3,怪鳥の重殻,2,怪鳥の剛翼,2,,
クックＺアーム,0,1,8,2,9,99,76,133,3,-4,-3,0,2,達人,4,聴覚保護,-1,スタミナ,2,火属性攻撃,1,,,青怪鳥の厚鱗,3,青怪鳥の重殻,2,堅牢な鳥竜骨,3,重厚な骨,3
クックＺガード,0,2,8,2,9,99,41,87,4,-3,-2,1,3,達人,4,聴覚保護,-1,スタミナ,2,火属性攻撃,1,,,青怪鳥の厚鱗,3,青怪鳥の重殻,2,堅牢な鳥竜骨,3,重厚な骨,3
バサルＸアーム,0,1,8,2,9,99,86,137,-1,-2,1,1,-3,抜刀減気,4,納刀,3,食事,3,腹減り,-2,耐泥耐雪,1,岩竜の重殻,3,ユニオン鉱石,5,劇烈毒袋,3,エルトライト鉱石,6
バサルＸガード,0,2,8,2,9,99,46,89,0,-1,2,2,-2,納刀,3,減気攻撃,4,食事,3,腹減り,-2,耐泥耐雪,1,岩竜の重殻,3,ユニオン鉱石,5,劇烈毒袋,3,エルトライト鉱石,6
バサルＺアーム,0,1,8,2,9,99,88,139,0,-2,0,-3,1,ガード性能,3,重撃,3,耐暑,3,毒,2,麻痺,-2,桃岩竜の重殻,3,桃岩竜の剛翼,1,劇烈毒袋,3,エルトライト鉱石,5
バサルＺガード,0,2,8,2,9,99,47,90,1,-1,1,-2,2,重撃,3,通常弾強化,2,耐暑,3,毒,2,麻痺,-2,桃岩竜の重殻,3,桃岩竜の剛翼,1,劇烈毒袋,3,エルトライト鉱石,5
ペッコＸアーム,0,1,8,1,9,99,75,132,2,-1,0,-3,0,効果持続,4,観察眼,3,広域,3,笛,1,,,彩鳥の厚鱗,1,徹甲虫の斬羽,1,ランポスの剛爪,2,極上の毛皮,1
ペッコＸガード,0,2,8,1,9,99,40,86,3,0,1,-2,1,効果持続,4,観察眼,3,広域,4,笛,1,,,彩鳥の厚鱗,1,徹甲虫の斬羽,1,ランポスの剛爪,2,極上の毛皮,1
ボロスＸアーム,0,1,8,1,9,99,85,136,-4,4,1,-2,0,攻撃,4,ガード性能,2,ガード強化,1,体術,1,腹減り,-2,土砂竜の重殻,2,草食竜の重骨,3,堅竜骨,4,,
ボロスＸガード,0,2,8,1,9,99,45,88,-3,5,2,-1,1,攻撃,4,ガード強化,1,精密射撃,5,体術,1,腹減り,-2,土砂竜の重殻,2,草食竜の重骨,3,堅竜骨,4,,
ガブルＸアーム,0,1,8,1,9,99,85,136,-2,3,-4,0,1,達人,5,回避距離,3,食事,3,回復速度,-2,,,灯魚竜の厚皮,1,化け鮫の剛刃尾,1,化け鮫の上鱗,3,堅竜骨,5
ガブルＸガード,0,2,8,1,9,99,45,88,-1,4,-3,1,2,達人,5,回避距離,3,食事,3,回復速度,-2,,,灯魚竜の厚皮,1,化け鮫の剛刃尾,1,化け鮫の上鱗,3,堅竜骨,5
ハプルＸアーム,0,1,8,1,9,99,85,136,2,0,-2,-4,1,属性解放,1,抜刀減気,2,納刀,3,雷属性攻撃,-2,食事,3,光り輝く体液,2,重厚な骨,2,モンスターの特濃,2,,
ハプルＸガード,0,2,8,1,9,99,45,88,3,1,-1,-3,2,装填速度,3,納刀,3,貫通弾強化,2,雷属性攻撃,-2,,,光り輝く体液,2,重厚な骨,2,モンスターの特濃,2,,
ベリオＸアーム,0,1,8,1,9,99,87,138,-5,0,-1,3,0,回避性能,3,氷属性攻撃,4,体術,2,気力回復,-2,,,琥珀色の重牙,2,白兎獣の豪剛毛,4,白兎獣の堅腹甲,5,,
ベリオＸガード,0,2,8,1,9,99,47,90,-4,1,0,4,1,回避性能,2,氷属性攻撃,5,体術,2,気力回復,-2,,,琥珀色の重牙,2,白兎獣の豪剛毛,4,白兎獣の堅腹甲,5,,
アグナＸアーム,0,1,8,3,9,99,88,139,3,-5,0,-1,0,斬れ味,2,ガード性能,3,底力,-2,火属性攻撃,2,,,炎戈竜の重殻,4,荒鬼蛙の剛爪,2,獄炎石,4,,
アグナＸガード,0,2,8,3,9,99,47,90,4,-4,1,0,1,底力,-2,通常弾強化,2,精密射撃,3,火属性攻撃,2,,,炎戈竜の重殻,4,荒鬼蛙の剛爪,2,獄炎石,4,,
ガノスＺアーム,0,1,8,1,9,99,80,135,-4,4,-4,2,0,捕獲,3,スタミナ,2,耐暑,2,高速設置,3,,,翠水竜の厚鱗,2,肉厚な厚皮,2,カワズの大殿油,2,,
ガノスＺガード,0,2,8,1,9,99,43,88,-2,6,-2,3,1,捕獲,3,スタミナ,2,耐暑,2,高速設置,3,,,翠水竜の厚鱗,2,肉厚な厚皮,2,カワズの大殿油,2,,
ホクシン【袖】,0,1,8,2,9,99,84,135,-2,4,-2,3,2,体力,4,水属性攻撃,4,北辰納豆流,2,,,,,交易船チケット,1,絞蛇竜の厚皮,3,極彩色のトサカ,1,,
カイエン【袖】,0,2,8,2,9,99,45,88,-1,5,-1,4,3,体力,4,水属性攻撃,4,北辰納豆流,2,,,,,交易船チケット,1,絞蛇竜の厚皮,3,極彩色のトサカ,1,,
オウビートＸマーノ,1,1,8,2,9,99,72,129,3,-5,3,-4,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,1,皇帝バッタ,3,強力麻痺袋,3,,
オウビートＸブラッソ,1,2,8,2,9,99,38,84,4,-4,5,-3,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,1,皇帝バッタ,3,強力麻痺袋,3,,
パピメルＸマーノ,2,1,8,2,9,99,72,129,3,-5,3,-4,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,1,皇帝バッタ,3,強力麻痺袋,3,,
パピメルＸブラッソ,2,2,8,2,9,99,38,84,4,-4,5,-3,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,1,皇帝バッタ,3,強力麻痺袋,3,,
ロワーガＸマーノ,1,1,8,1,10,99,92,141,-4,0,3,-1,1,属性解放,1,聴覚保護,1,龍属性攻撃,4,加護,-3,,,ドスクワアゲハ,1,コスモライト鉱石,2,落陽草の花,3,にが虫,15
ロワーガＸブラッソ,1,2,8,1,10,99,50,91,-3,1,4,0,2,属性解放,1,聴覚保護,1,龍属性攻撃,4,加護,-3,,,ドスクワアゲハ,1,コスモライト鉱石,2,落陽草の花,3,にが虫,15
ファルメルＸマーノ,2,1,8,1,10,99,92,141,-4,0,3,-1,1,属性解放,1,聴覚保護,1,龍属性攻撃,4,加護,-3,,,ドスクワアゲハ,1,コスモライト鉱石,2,落陽草の花,3,にが虫,15
ファルメルＸブラッソ,2,2,8,1,10,99,50,91,-3,1,4,0,2,属性解放,1,聴覚保護,1,龍属性攻撃,4,加護,-3,,,ドスクワアゲハ,1,コスモライト鉱石,2,落陽草の花,3,にが虫,15
ガーディアンＸアーム,1,1,8,1,9,99,80,135,0,0,0,0,0,採取,-2,砲術,4,千里眼,5,加護,2,,,エルトライト鉱石,2,クロオビコインＧ,3,ガマのコインＧ,3,,
ガーディアンＸガード,1,2,8,1,9,99,43,88,1,1,1,1,1,採取,-2,千里眼,5,広域,3,加護,2,,,エルトライト鉱石,2,クロオビコインＧ,3,ガマのコインＧ,3,,
ヘルパーＸカフス,2,1,8,1,9,99,80,135,0,0,0,0,0,採取,-2,砲術,4,千里眼,5,加護,2,,,エルトライト鉱石,2,クロオビコインＧ,3,ガマのコインＧ,3,,
ヒーラーＸカフス,2,2,8,1,9,99,43,88,1,1,1,1,1,採取,-2,千里眼,5,広域,3,加護,2,,,エルトライト鉱石,2,クロオビコインＧ,3,ガマのコインＧ,3,,
レギオスＸアーム,0,1,9,1,10,99,92,145,3,0,-3,-2,0,研ぎ師,-4,体術,4,裂傷,1,斬術,4,,,千刃竜の閃裂爪,5,千刃竜の斬翼爪,4,千刃竜の破刃,3,ピュアクリスタル,2
レギオスＸガード,0,2,9,0,10,99,50,94,4,1,-2,-1,1,装填速度,-3,反動,4,通常弾強化,3,体術,4,裂傷,3,千刃竜の閃裂爪,5,千刃竜の斬翼爪,4,千刃竜の破刃,3,ピュアクリスタル,2
スキュラＺアーム,0,1,9,0,10,99,92,141,-1,3,0,-3,3,剥ぎ取り,3,達人,3,体力,-4,回避距離,3,特殊会心,1,骸蜘蛛の剛爪,4,骸蜘蛛の重殻,2,重厚な骨,1,盾虫の重殻,3
スキュラＺガード,0,2,9,0,10,99,50,91,0,4,1,-2,4,剥ぎ取り,3,達人,3,体力,-4,回避距離,3,特殊会心,1,骸蜘蛛の剛爪,4,骸蜘蛛の重殻,2,重厚な骨,1,盾虫の重殻,3
レウスＸアーム,0,1,9,2,10,99,92,141,3,0,-2,0,-4,攻撃,5,火属性攻撃,3,回復量,-2,,,,,火竜の厚鱗,4,火竜の剛翼爪,2,火竜の靭尾,1,真紅蓮石,2
レウスＸガード,0,2,9,2,10,99,50,91,4,1,-1,1,-3,攻撃,4,火属性攻撃,4,回復量,-2,,,,,火竜の厚鱗,4,火竜の剛翼爪,2,火竜の靭尾,1,真紅蓮石,2
リオソウルＺアーム,0,1,9,1,10,99,94,143,3,0,0,-2,-4,達人,6,体力,-2,聴覚保護,1,斬れ味,2,属性会心,2,蒼火竜の重殻,2,蒼火竜の靭尾,3,重竜骨,3,エルトライト鉱石,3
リオソウルＺガード,0,2,9,1,10,99,51,92,4,1,1,-1,-3,達人,6,体力,-2,聴覚保護,2,通常弾強化,2,属性会心,1,蒼火竜の重殻,2,蒼火竜の靭尾,3,重竜骨,3,エルトライト鉱石,3
レックスＸアーム,0,1,9,2,10,99,96,143,2,-1,-4,0,-2,匠,2,攻撃,2,研ぎ師,-2,千里眼,3,食いしん坊,3,轟竜の重牙,3,轟竜の厚鱗,6,重竜骨,2,強靭な鳥竜皮,5
レックスＸガード,0,2,9,2,10,99,52,92,3,0,-3,1,-1,反動,-2,攻撃,2,装填数,2,千里眼,3,食いしん坊,3,轟竜の重牙,3,轟竜の厚鱗,6,重竜骨,2,強靭な鳥竜皮,5
レックスＺアーム,0,1,9,1,10,99,97,144,2,-4,-2,0,-1,闘魂,1,聴覚保護,3,研ぎ師,-1,観察眼,2,食事,4,黒轟竜の重牙,3,黒轟竜の厚鱗,5,重竜骨,3,堅牢な鳥竜骨,10
レックスＺガード,0,2,9,1,10,99,54,94,3,-3,-1,1,0,反動,-1,闘魂,1,聴覚保護,2,観察眼,2,食事,4,黒轟竜の重牙,3,黒轟竜の厚鱗,5,重竜骨,3,堅牢な鳥竜骨,10
ジンオウＸアーム,0,1,9,0,10,99,90,139,0,-2,3,-4,1,剣術,3,本気,5,斬れ味,3,雷属性攻撃,4,気配,-2,雷狼竜の剛爪,5,雷狼竜の雷電殻,4,雷狼竜の高電毛,3,徹甲虫の重殻,6
ジンオウＸガード,0,2,9,0,10,99,49,90,1,-1,4,-3,2,装填速度,3,本気,4,装填数,2,雷属性攻撃,4,気配,-2,雷狼竜の剛爪,5,雷狼竜の雷電殻,4,雷狼竜の高電毛,3,徹甲虫の重殻,6
ジンオウＺアーム,0,1,9,1,10,99,94,143,0,-4,-5,0,4,回避性能,2,溜め短縮,1,無傷,3,龍属性攻撃,4,回復量,-2,獄狼竜の剛爪,5,獄狼竜の滅龍殻,4,獄狼竜の滅龍毛,3,ピュアクリスタル,2
ジンオウＺガード,0,2,9,1,10,99,51,92,1,-3,-4,1,5,回避性能,2,無傷,3,装填数,1,龍属性攻撃,4,回復量,-2,獄狼竜の剛爪,5,獄狼竜の滅龍殻,4,獄狼竜の滅龍毛,3,ピュアクリスタル,2
セルタスＸアーム,0,1,9,2,10,99,96,143,-4,3,-1,-3,3,匠,2,砲術,3,斬れ味,1,気力回復,-2,,,重甲虫の重殻,6,重甲虫の剛爪,2,重甲虫の重胸殻,5,モンスターの特濃,6
セルタスＸガード,0,2,9,2,10,99,52,92,-3,4,0,-2,4,装填速度,4,砲術,3,榴弾追加,2,気力回復,-2,,,重甲虫の重殻,6,重甲虫の剛爪,2,重甲虫の重胸殻,5,モンスターの特濃,6
セルタスＺアーム,0,1,9,2,10,99,97,144,3,-1,-3,-4,3,砲術,1,斬れ味,-3,重撃,4,装填数,2,気力回復,1,砲甲虫の重殻,6,砲甲虫の剛爪,2,砲甲虫の重胸殻,5,モンスターの特濃,6
セルタスＺガード,0,2,9,2,10,99,54,94,4,0,-2,-3,4,砲術,1,重撃,4,散弾強化,2,榴弾追加,3,精密射撃,-3,砲甲虫の重殻,6,砲甲虫の剛爪,2,砲甲虫の重胸殻,5,モンスターの特濃,6
グラビドＸアーム,0,1,9,2,10,99,96,143,3,-4,0,2,-3,匠,1,防御,2,ガード性能,4,スタミナ,-1,,,鎧竜の重殻,2,鎧竜の重頭殻,1,重竜骨,1,真紅蓮石,1
グラビドＸガード,0,2,9,2,10,99,52,92,4,-3,1,3,-2,反動,4,防御,2,スタミナ,-1,装填数,1,,,鎧竜の重殻,2,鎧竜の重頭殻,1,重竜骨,1,真紅蓮石,1
グラビドＺアーム,0,1,9,2,10,99,97,144,3,-5,1,1,1,頑強,1,ガード強化,2,スタミナ,-2,納刀,3,,,黒鎧竜の重殻,2,鎧竜の剛翼,2,重竜骨,3,業炎袋,3
グラビドＺガード,0,2,9,2,10,99,54,94,4,-4,2,2,2,頑強,1,ガード強化,2,スタミナ,-2,納刀,3,,,黒鎧竜の重殻,2,鎧竜の剛翼,2,重竜骨,3,業炎袋,3
ディアブロＸアーム,0,1,9,1,10,99,96,143,2,0,0,-4,0,抜刀会心,3,研ぎ師,-2,納刀,3,気力回復,3,耐震,3,角竜の重殻,6,角竜の重甲,5,重竜骨,3,重厚な牙,3
ディアブロＸガード,0,2,9,1,10,99,53,93,3,1,1,-3,1,納刀,5,貫通弾強化,4,精密射撃,-2,気力回復,3,,,角竜の重殻,6,角竜の重甲,5,重竜骨,3,重厚な牙,3
ディアブロＺアーム,0,1,9,2,10,99,98,145,4,0,0,-6,0,痛撃,3,攻撃,3,減気攻撃,3,KO,1,龍属性攻撃,-2,堅牢な黒巻き角,3,黒角竜の重甲,3,黒角竜の重殻,4,幻鳥竜玉,1
ディアブロＺガード,0,2,9,2,10,99,54,94,5,1,1,-5,1,装填速度,3,反動,1,痛撃,3,通常弾強化,3,龍属性攻撃,-2,堅牢な黒巻き角,3,黒角竜の重甲,3,黒角竜の重殻,4,幻鳥竜玉,1
ブラキＸアーム,0,1,9,1,10,99,96,143,3,-4,0,-2,0,抜刀会心,3,闘魂,3,回避性能,-2,底力,4,爆弾強化,3,砕竜の重黒曜甲,3,砕竜の剛鉄拳,1,光る粘菌,3,砕竜の天殻,1
ブラキＸガード,0,2,9,1,10,99,53,93,4,-3,1,-1,1,速射,3,闘魂,3,回避性能,-2,底力,4,爆弾強化,3,砕竜の重黒曜甲,3,砕竜の剛鉄拳,1,光る粘菌,3,砕竜の天殻,1
バンギスＸアーム,0,1,9,1,11,99,106,148,0,0,-4,1,-4,攻撃,4,斬れ味,4,食事,3,腹減り,-2,,,恐暴竜の厚黒鱗,6,恐暴竜の重牙,5,太古龍骨,3,砕竜の宝玉,1
バンギスＸガード,0,2,9,1,11,99,60,96,1,1,-3,2,-3,反動,3,攻撃,5,食事,3,腹減り,-2,,,恐暴竜の厚黒鱗,6,恐暴竜の重牙,5,太古龍骨,3,砕竜の宝玉,1
ケイオスアーム,1,1,9,3,11,99,106,148,-5,4,-3,2,-5,属性解放,1,剣術,4,運気,-2,重撃,1,,,渾沌の竜鱗,3,天廻龍の剛浄爪,3,黒蝕竜の剛惨爪,3,背反する双逆鱗,1
ケイオスガード,1,2,9,3,11,99,60,96,-4,5,-2,3,-4,装填速度,1,反動,4,運気,-2,重撃,1,,,渾沌の竜鱗,3,天廻龍の剛浄爪,3,黒蝕竜の剛惨爪,3,背反する双逆鱗,1
ネフィリムアーム,2,1,9,3,11,99,106,148,-5,4,-3,2,-5,属性解放,1,剣術,4,運気,-2,重撃,1,,,渾沌の竜鱗,3,天廻龍の剛浄爪,3,黒蝕竜の剛惨爪,3,背反する双逆鱗,1
ネフィリムガード,2,2,9,3,11,99,60,96,-4,5,-2,3,-4,装填速度,1,反動,4,運気,-2,重撃,1,,,渾沌の竜鱗,3,天廻龍の剛浄爪,3,黒蝕竜の剛惨爪,3,背反する双逆鱗,1
ガルルガＸアーム,0,1,9,2,10,99,95,142,3,-4,3,-4,1,剣術,-1,達人,2,聴覚保護,3,斬れ味,2,納刀,3,黒狼鳥の厚鱗,5,黒狼鳥の重殻,3,黒狼鳥の靭尾,1,重竜骨,2
ガルルガＸガード,0,2,9,2,10,99,52,92,4,-3,4,-3,2,反動,3,達人,2,聴覚保護,3,スタミナ,-1,貫通弾強化,2,黒狼鳥の厚鱗,5,黒狼鳥の重殻,3,黒狼鳥の靭尾,1,重竜骨,2
モノブロＸアーム,0,1,9,2,10,99,96,143,0,2,-3,-4,2,属性解放,2,達人,5,底力,2,千里眼,2,加護,-2,一角竜の重殻,5,堅牢な真紅の角,2,一角竜の重甲,3,重竜骨,3
モノブロＸガード,0,2,9,2,10,99,52,92,1,3,-2,-3,3,属性解放,2,達人,5,底力,1,千里眼,2,加護,-2,一角竜の重殻,5,堅牢な真紅の角,2,一角竜の重甲,3,重竜骨,3
モノデビルアーム,0,1,9,1,10,99,100,145,0,2,-3,-4,2,匠,2,達人,2,底力,5,体術,3,加護,-2,白一角竜の重甲,2,白一角竜の重殻,5,堅牢な白銀の角,2,重竜骨,3
モノデビルガード,0,2,9,1,10,99,55,94,1,3,-2,-3,3,達人,2,底力,5,装填数,2,体術,3,加護,-2,白一角竜の重甲,2,白一角竜の重殻,5,堅牢な白銀の角,2,重竜骨,3
