#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ブナハＸベスト,0,2,8,0,9,99,38,84,-4,0,3,0,4,属性解放,2,攻撃,-2,特殊攻撃,2,納刀,2,麻痺,1,飛甲虫の斬羽,2,飛甲虫の堅殻,2,モンスターの特濃,2,皇帝バッタ,2
ズワロＸマント,0,1,8,0,9,99,70,127,-4,3,0,-2,2,体力,9,回復速度,6,,,,,,,極上の毛皮,4,垂皮竜の上皮,5,,,,
ズワロＸケープ,0,2,8,0,9,99,36,82,-3,4,1,-1,3,体力,8,回復速度,6,,,,,,,極上の毛皮,4,垂皮竜の上皮,5,,,,
リノプロＸメイル,0,1,8,1,9,99,70,127,2,-1,-1,-1,1,砲術,2,KO,1,気絶,-3,耐泥耐雪,2,,,草食竜の重骨,1,草食竜の堅殻,1,エルトライト鉱石,2,,
リノプロＸレジスト,0,2,8,1,9,99,36,82,3,0,0,0,2,砲術,3,KO,1,気絶,-3,耐泥耐雪,2,,,草食竜の重骨,1,草食竜の堅殻,1,エルトライト鉱石,2,,
イーオスＸメイル,0,1,8,2,9,99,80,135,0,-4,-4,3,3,特殊攻撃,3,毒,1,気絶,-2,,,,,イーオスの厚皮,3,イーオスの上鱗,2,エルトライト鉱石,4,重厚な骨,3
イーオスＸレジスト,0,2,8,2,9,99,43,88,1,-3,-3,4,4,特殊攻撃,3,毒,1,気絶,-2,,,,,イーオスの厚皮,3,イーオスの上鱗,2,エルトライト鉱石,4,重厚な骨,3
ガレオスＸメイル,0,1,8,2,9,99,74,131,3,0,-2,-3,1,運気,3,千里眼,2,耐暑,2,腹減り,2,気絶,-2,砂竜の厚鱗,4,砂竜の桃ヒレ,1,砂竜の特上ヒレ,5,砂竜の重牙,3
ガレオスＸレジスト,0,2,8,2,9,99,40,86,4,1,-1,-2,2,運気,3,千里眼,3,耐暑,2,腹減り,2,気絶,-2,砂竜の厚鱗,4,砂竜の桃ヒレ,1,砂竜の特上ヒレ,5,砂竜の重牙,3
ウルクＸメイル,0,1,8,1,9,99,80,135,-3,2,-1,2,2,回避距離,2,納刀,1,効果持続,2,耐暑,-2,耐寒,2,白兎獣の豪剛毛,3,白兎獣の堅腹甲,3,堅牢な鳥竜骨,5,ユニオン鉱石,4
ウルクＸレジスト,0,2,8,1,9,99,43,88,-2,3,0,3,3,回避距離,2,納刀,1,効果持続,2,耐暑,-2,耐寒,2,白兎獣の豪剛毛,3,白兎獣の堅腹甲,3,堅牢な鳥竜骨,5,ユニオン鉱石,4
ケチャＸメイル,0,1,8,2,9,99,74,131,-5,3,-3,0,3,運気,-1,水属性攻撃,2,体術,1,気まぐれ,3,,,奇猿狐の地獄耳,2,奇猿狐の豪剛毛,2,重厚な骨,1,皇帝バッタ,2
ケチャＸレジスト,0,2,8,2,9,99,40,86,-4,4,-2,1,4,運気,-1,水属性攻撃,2,体術,1,気まぐれ,3,,,奇猿狐の地獄耳,2,奇猿狐の豪剛毛,2,重厚な骨,1,皇帝バッタ,2
ケチャＺメイル,0,1,8,2,9,99,76,133,3,-5,-2,-3,3,対防御DOWN,2,火属性攻撃,5,水耐性,-1,体術,2,,,白猿狐の地獄耳,2,白猿狐の豪剛毛,2,重厚な骨,1,皇帝バッタ,2
ケチャＺレジスト,0,2,8,2,9,99,41,87,4,-4,-1,-2,4,対防御DOWN,2,火属性攻撃,5,水耐性,-1,体術,2,,,白猿狐の地獄耳,2,白猿狐の豪剛毛,2,重厚な骨,1,皇帝バッタ,2
コンガＸメイル,0,1,8,0,9,99,74,131,-4,1,1,-1,3,細菌学,3,特殊攻撃,1,食いしん坊,4,腹減り,-2,茸食,1,桃毛獣の豪剛毛,3,コンガの剛毛,4,草食竜の重骨,4,皇帝バッタ,3
コンガＸレジスト,0,2,8,0,9,99,40,86,-3,2,2,0,4,細菌学,3,特殊攻撃,1,食いしん坊,4,腹減り,-2,茸食,1,桃毛獣の豪剛毛,3,コンガの剛毛,4,草食竜の重骨,4,皇帝バッタ,3
コンガＺメイル,0,1,8,1,9,99,76,133,1,0,0,-4,3,痛撃,1,底力,4,爆弾強化,2,腹減り,-1,茸食,1,緑毛獣の豪剛毛,3,コンガの剛毛,4,草食竜の重骨,4,ドスヘラクレス,3
コンガＺレジスト,0,2,8,1,9,99,41,87,2,1,1,-3,4,痛撃,1,底力,4,爆弾強化,2,腹減り,-1,茸食,1,緑毛獣の豪剛毛,3,コンガの剛毛,4,草食竜の重骨,4,ドスヘラクレス,3
ゲリョスＸメイル,0,1,8,1,9,99,75,132,-5,2,3,-2,0,達人,1,スタミナ,3,腹減り,-2,毒,2,,,ゴム質の特上皮,5,モンスターの特濃,3,ノヴァクリスタル,1,劇烈毒袋,3
ゲリョスＸレジスト,0,2,8,1,9,99,40,86,-4,3,4,-1,1,達人,1,スタミナ,3,腹減り,-2,毒,3,,,ゴム質の特上皮,5,モンスターの特濃,3,ノヴァクリスタル,1,劇烈毒袋,3
ゲリョスＺメイル,0,1,8,2,9,99,77,134,-5,2,3,-2,0,達人,-2,気力回復,2,風圧,2,気絶,2,,,ゴム質の紫柔皮,4,モンスターの特濃,3,ノヴァクリスタル,1,皇帝バッタ,2
ゲリョスＺレジスト,0,2,8,2,9,99,41,87,-4,3,4,-1,1,達人,-2,気力回復,2,風圧,1,気絶,2,,,ゴム質の紫柔皮,4,モンスターの特濃,3,ノヴァクリスタル,1,皇帝バッタ,2
ザザミＸメイル,0,1,8,2,9,99,75,132,-3,3,-4,0,1,防御,2,ガード性能,3,雷耐性,-2,節食,3,,,盾蟹の重殻,4,盾蟹の剛爪,1,皇帝バッタ,3,堅竜骨,5
ザザミＸレジスト,0,2,8,2,9,99,40,86,-2,4,-3,1,2,防御,2,精密射撃,3,雷耐性,-2,節食,3,,,盾蟹の重殻,4,盾蟹の剛爪,1,皇帝バッタ,3,堅竜骨,5
ザザミＺメイル,0,1,8,2,9,99,86,137,0,3,-2,-4,1,抜刀会心,2,ガード性能,2,スタミナ,-2,根性,1,体術,2,盾蟹の紫殻,3,極上黒真珠,1,堅竜骨,3,皇帝バッタ,6
ザザミＺレジスト,0,2,8,2,9,99,46,89,1,6,-1,-2,2,反動,2,根性,1,装填数,-2,貫通弾強化,2,拡散弾追加,2,盾蟹の紫殻,3,極上黒真珠,1,堅竜骨,3,皇帝バッタ,6
カブラＸメイル,0,1,8,1,9,99,78,135,3,-5,-4,0,2,防御,2,採取,-3,体力,2,研ぎ師,1,減気攻撃,2,鬼蛙の厚鱗,3,鬼蛙の剛爪,2,草食竜の重骨,3,カワズの大殿油,3
カブラＸレジスト,0,2,8,1,9,99,42,88,4,-4,-3,1,3,装填速度,1,防御,2,採取,-3,体力,2,減気攻撃,2,鬼蛙の厚鱗,3,鬼蛙の剛爪,2,草食竜の重骨,3,カワズの大殿油,3
カブラＺメイル,0,1,8,2,9,99,80,137,3,0,-4,-5,2,聴覚保護,4,ガード強化,1,研ぎ師,-1,爆弾強化,2,,,荒鬼蛙の厚鱗,3,荒鬼蛙の剛爪,2,草食竜の重骨,3,カワズの大殿油,3
カブラＺレジスト,0,2,8,2,9,99,43,89,4,1,-3,-4,3,装填速度,-1,聴覚保護,4,ガード強化,1,爆弾強化,2,,,荒鬼蛙の厚鱗,3,荒鬼蛙の剛爪,2,草食竜の重骨,3,カワズの大殿油,3
スキュラＸメイル,0,1,8,1,9,99,82,135,-3,3,-3,2,3,達人,1,観察眼,3,腹減り,-2,特殊会心,2,耐粘,4,影蜘蛛の重鋏角,4,影蜘蛛の重殻,3,影蜘蛛の秘棘,2,ゴム質の特上皮,2
スキュラＸレジスト,0,2,8,1,9,99,44,88,-2,4,-2,3,4,達人,1,観察眼,2,腹減り,-2,特殊会心,2,耐粘,4,影蜘蛛の重鋏角,4,影蜘蛛の重殻,3,影蜘蛛の秘棘,2,ゴム質の特上皮,2
ザボアＸメイル,0,1,8,1,9,99,84,135,-4,3,-5,3,0,重撃,2,氷属性攻撃,3,肉食,3,食事,1,腹減り,-2,化け鮫の特上ヒレ,2,化け鮫の厚鱗,2,カワズの大殿油,1,重厚な牙,3
ザボアＸレジスト,0,2,8,1,9,99,45,88,-3,4,-4,4,1,重撃,2,氷属性攻撃,3,肉食,3,食事,1,腹減り,-2,化け鮫の特上ヒレ,2,化け鮫の厚鱗,2,カワズの大殿油,1,重厚な牙,3
ザボアＺメイル,0,1,8,0,9,99,86,137,2,3,-4,-5,0,気力回復,4,回復速度,4,耐震,1,裂傷,-1,,,虎鮫の特上ヒレ,2,虎鮫の厚鱗,2,カワズの大殿油,1,重厚な牙,3
ザボアＺレジスト,0,2,8,0,9,99,46,89,3,4,-3,-4,1,気力回復,4,回復速度,4,耐震,1,裂傷,-1,,,虎鮫の特上ヒレ,2,虎鮫の厚鱗,2,カワズの大殿油,1,重厚な牙,3
ガララＸメイル,0,1,8,1,9,99,86,137,3,-3,0,-5,3,痛撃,1,捕獲,2,聴覚保護,3,気まぐれ,-3,,,絞蛇竜の厚皮,6,絞蛇竜の重鳴甲,5,絞蛇竜の上皮,3,強力麻痺袋,3
ガララＸレジスト,0,2,8,1,9,99,46,89,4,-2,1,-4,4,痛撃,1,捕獲,2,聴覚保護,3,気まぐれ,-3,,,絞蛇竜の厚皮,6,絞蛇竜の重鳴甲,5,絞蛇竜の上皮,3,強力麻痺袋,3
ガララＺメイル,0,1,8,1,9,99,88,139,-5,3,-3,4,3,抜刀減気,3,減気攻撃,2,水属性攻撃,1,気力回復,-1,,,水蛇竜の厚皮,6,水蛇竜の撥水甲,4,水蛇竜の重殻,3,特大水袋,3
ガララＺレジスト,0,2,8,1,9,99,47,90,-4,4,-2,5,4,速射,3,減気攻撃,2,水属性攻撃,1,気力回復,-1,,,水蛇竜の厚皮,6,水蛇竜の撥水甲,4,水蛇竜の重殻,3,特大水袋,3
フルフルＸメイル,0,1,8,1,9,99,84,135,-5,1,1,2,1,雷属性攻撃,2,広域,6,回復速度,1,気絶,-1,,,特撰アルビノ,1,真珠色の艶皮,3,モンスターの特濃,6,ノヴァクリスタル,2
フルフルＸレジスト,0,2,8,1,9,99,45,88,-4,2,2,3,2,雷属性攻撃,2,広域,6,回復速度,1,気絶,-1,,,特撰アルビノ,1,真珠色の艶皮,3,モンスターの特濃,6,ノヴァクリスタル,2
フルフルＺメイル,0,1,8,2,9,99,86,137,1,-5,1,2,1,回復量,1,広域,2,回復速度,-2,節食,3,,,魅惑色の艶皮,3,特撰アルビノ,1,重竜骨,1,ノヴァクリスタル,2
フルフルＺレジスト,0,2,8,2,9,99,46,89,2,-4,2,3,2,回復量,1,広域,2,回復速度,-2,節食,3,,,魅惑色の艶皮,3,特撰アルビノ,1,重竜骨,1,ノヴァクリスタル,2
レイアＸメイル,0,1,8,1,9,99,84,135,3,0,-2,0,-4,属性解放,2,体力,1,火属性攻撃,2,回復量,4,回復速度,-3,雌火竜の厚鱗,4,業炎袋,4,雌火竜の紅玉,1,獄炎石,2
レイアＸレジスト,0,2,8,1,9,99,45,88,4,1,-1,1,-3,属性解放,2,体力,1,火属性攻撃,3,回復量,4,回復速度,-2,雌火竜の厚鱗,4,業炎袋,4,雌火竜の紅玉,1,獄炎石,2
リオハートＺメイル,0,1,8,1,9,99,86,137,3,0,-2,0,-4,底力,2,火属性攻撃,4,風圧,4,気配,-1,,,桜火竜の厚鱗,3,桜火竜の重殻,2,エルトライト鉱石,4,雌火竜の紅玉,1
リオハートＺレジスト,0,2,8,1,9,99,46,89,4,1,-1,1,-3,底力,3,火属性攻撃,4,風圧,3,気配,-1,,,桜火竜の厚鱗,3,桜火竜の重殻,2,エルトライト鉱石,4,雌火竜の紅玉,1
ランポスＸメイル,0,1,8,1,9,99,74,131,0,0,0,-5,3,攻撃,4,千里眼,2,麻痺,-2,気絶,2,,,ランポスの剛爪,2,ランポスの上皮,3,強靭な鳥竜皮,3,エルトライト鉱石,2
ランポスＸレジスト,0,2,8,1,9,99,40,86,1,1,1,-4,4,攻撃,4,千里眼,2,麻痺,-2,気絶,2,,,ランポスの剛爪,2,ランポスの上皮,3,強靭な鳥竜皮,3,エルトライト鉱石,2
クックＸメイル,0,1,8,2,9,99,74,131,3,0,-2,-4,2,攻撃,4,火耐性,5,肉食,2,,,,,怪鳥の厚鱗,2,怪鳥の重殻,3,怪鳥の剛翼,1,堅竜骨,3
クックＸレジスト,0,2,8,2,9,99,40,86,4,1,-1,-3,3,攻撃,4,火耐性,5,肉食,2,,,,,怪鳥の厚鱗,2,怪鳥の重殻,3,怪鳥の剛翼,1,堅竜骨,3
クックＺメイル,0,1,8,2,9,99,76,133,3,-4,-3,0,2,達人,3,聴覚保護,-2,スタミナ,3,火属性攻撃,1,,,青怪鳥の厚鱗,2,青怪鳥の重殻,3,堅牢な鳥竜骨,2,重厚な骨,3
クックＺレジスト,0,2,8,2,9,99,41,87,4,-3,-2,1,3,達人,3,聴覚保護,-2,スタミナ,3,火属性攻撃,1,,,青怪鳥の厚鱗,2,青怪鳥の重殻,3,堅牢な鳥竜骨,2,重厚な骨,3
バサルＸメイル,0,1,8,1,9,99,86,137,-1,-2,1,1,-3,匠,2,納刀,1,食事,3,腹減り,-2,耐泥耐雪,2,岩竜の重殻,5,獄炎石,1,ユニオン鉱石,10,大竜玉,1
バサルＸレジスト,0,2,8,1,9,99,46,89,0,-1,2,2,-2,納刀,1,装填数,2,食事,3,腹減り,-2,耐泥耐雪,2,岩竜の重殻,5,獄炎石,1,ユニオン鉱石,10,大竜玉,1
バサルＺメイル,0,1,8,1,9,99,88,139,0,-2,0,-3,1,ガード性能,3,重撃,2,耐暑,1,毒,2,麻痺,-2,桃岩竜の重殻,5,桃岩竜の剛翼,1,獄炎石,1,ユニオン鉱石,10
バサルＺレジスト,0,2,8,1,9,99,47,90,1,-1,1,-2,2,重撃,3,通常弾強化,2,耐暑,1,毒,2,麻痺,-2,桃岩竜の重殻,5,桃岩竜の剛翼,1,獄炎石,1,ユニオン鉱石,10
ペッコＸメイル,0,1,8,1,9,99,75,132,2,-1,0,-3,0,効果持続,4,氷耐性,-2,観察眼,2,広域,3,笛,2,彩鳥の厚鱗,1,徹甲虫の斬羽,1,岩竜の重殻,2,モンスターの特濃,2
ペッコＸレジスト,0,2,8,1,9,99,40,86,3,0,1,-2,1,効果持続,4,氷耐性,-2,観察眼,2,広域,2,笛,2,彩鳥の厚鱗,1,徹甲虫の斬羽,1,岩竜の重殻,2,モンスターの特濃,2
ボロスＸメイル,0,1,8,0,9,99,85,136,-4,4,1,-2,0,攻撃,1,ガード性能,3,ガード強化,2,体術,3,腹減り,-2,土砂竜の重頭殻,1,土砂竜の重殻,2,皇帝バッタ,2,,
ボロスＸレジスト,0,2,8,0,9,99,45,88,-3,5,2,-1,1,攻撃,1,ガード強化,2,精密射撃,3,体術,3,腹減り,-2,土砂竜の重頭殻,1,土砂竜の重殻,2,皇帝バッタ,2,,
ガブルＸメイル,0,1,8,1,9,99,85,136,-2,3,-4,0,1,剣術,2,達人,3,食事,2,回復速度,-2,,,灯魚竜の厚皮,2,化け鮫の剛刃尾,1,カワズの大殿油,3,幻鳥竜玉,1
ガブルＸレジスト,0,2,8,1,9,99,45,88,-1,4,-3,1,2,反動,2,達人,3,食事,2,回復速度,-2,,,灯魚竜の厚皮,2,化け鮫の剛刃尾,1,カワズの大殿油,3,幻鳥竜玉,1
ハプルＸメイル,0,1,8,2,9,99,85,136,2,0,-2,-4,1,抜刀減気,1,納刀,1,雷属性攻撃,-2,食事,2,,,潜口竜の重殻,4,モンスターの特濃,1,重竜骨,3,,
ハプルＸレジスト,0,2,8,2,9,99,45,88,3,1,-1,-3,2,装填速度,2,納刀,1,装填数,2,貫通弾強化,1,雷属性攻撃,-2,潜口竜の重殻,4,モンスターの特濃,1,重竜骨,3,,
ベリオＸメイル,0,1,8,2,9,99,87,138,-5,0,-1,3,0,回避性能,3,氷属性攻撃,1,体術,2,気力回復,-4,,,氷牙竜の厚毛皮,4,重厚な骨,4,瞬間凍結袋,5,,
ベリオＸレジスト,0,2,8,2,9,99,47,90,-4,1,0,4,1,回避性能,3,氷属性攻撃,1,体術,2,気力回復,-4,,,氷牙竜の厚毛皮,4,重厚な骨,4,瞬間凍結袋,5,,
アグナＸメイル,0,1,8,0,9,99,88,139,3,-5,0,-1,0,剣術,3,斬れ味,2,ガード性能,1,底力,-2,火属性攻撃,4,炎戈竜の重殻,2,炎戈竜の特上ビレ,1,強面な大頭骨,1,,
アグナＸレジスト,0,2,8,0,9,99,47,90,4,-4,1,0,1,底力,-2,装填数,2,通常弾強化,2,精密射撃,1,火属性攻撃,4,炎戈竜の重殻,2,炎戈竜の特上ビレ,1,強面な大頭骨,1,,
ガノスＺメイル,0,1,8,0,9,99,80,135,-4,4,-4,2,0,捕獲,4,スタミナ,2,耐暑,3,高速設置,1,,,翠水竜の特上ビレ,3,重厚な牙,4,モンスターの特濃,2,,
ガノスＺレジスト,0,2,8,0,9,99,43,88,-2,6,-2,3,1,捕獲,4,スタミナ,2,耐暑,3,高速設置,1,,,翠水竜の特上ビレ,3,重厚な牙,4,モンスターの特濃,2,,
ホクシン【上衣】,0,1,8,2,9,99,84,135,-2,4,-2,3,2,体力,4,水属性攻撃,1,北辰納豆流,3,,,,,交易船チケット,1,化け鮫の厚皮,3,ピュアクリスタル,2,,
カイエン【上衣】,0,2,8,2,9,99,45,88,-1,5,-1,4,3,体力,3,水属性攻撃,1,北辰納豆流,3,,,,,交易船チケット,1,化け鮫の厚皮,3,ピュアクリスタル,2,,
オウビートＸペット,1,1,8,1,9,99,72,129,3,-5,3,-4,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,2,皇帝バッタ,2,劇烈毒袋,3,,
オウビートＸペクトス,1,2,8,1,9,99,38,84,4,-4,5,-3,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,2,皇帝バッタ,2,劇烈毒袋,3,,
パピメルＸペット,2,1,8,1,9,99,72,129,3,-5,3,-4,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,2,皇帝バッタ,2,劇烈毒袋,3,,
パピメルＸペクトス,2,2,8,1,9,99,38,84,4,-4,5,-3,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,2,皇帝バッタ,2,劇烈毒袋,3,,
ロワーガＸペット,1,1,8,0,10,99,92,141,-4,0,3,-1,1,属性解放,2,聴覚保護,3,龍属性攻撃,4,加護,-1,ハチミツ,3,ドスクワアゲハ,2,コスモライト鉱石,1,マボロシチョウ,2,のりこねバッタ,15
ロワーガＸペクトス,1,2,8,0,10,99,50,91,-3,1,4,0,2,属性解放,2,聴覚保護,3,龍属性攻撃,4,加護,-1,ハチミツ,3,ドスクワアゲハ,2,コスモライト鉱石,1,マボロシチョウ,2,のりこねバッタ,15
ファルメルＸペット,2,1,8,0,10,99,92,141,-4,0,3,-1,1,属性解放,2,聴覚保護,3,龍属性攻撃,4,加護,-1,ハチミツ,3,ドスクワアゲハ,2,コスモライト鉱石,1,マボロシチョウ,2,のりこねバッタ,15
ファルメルＸペクトス,2,2,8,0,10,99,50,91,-3,1,4,0,2,属性解放,2,聴覚保護,3,龍属性攻撃,4,加護,-1,ハチミツ,3,ドスクワアゲハ,2,コスモライト鉱石,1,マボロシチョウ,2,のりこねバッタ,15
ガーディアンＸスーツ,1,1,8,1,9,99,80,135,0,0,0,0,0,採取,-2,運気,1,砲術,3,千里眼,1,加護,2,エルトライト鉱石,2,クロオビコインＧ,3,蛇竜のコインＧ,5,,
ガーディアンＸベスト,1,2,8,1,9,99,43,88,1,1,1,1,1,採取,-2,運気,1,千里眼,1,広域,3,加護,2,エルトライト鉱石,2,クロオビコインＧ,3,蛇竜のコインＧ,5,,
ヘルパーＸベスト,2,1,8,1,9,99,80,135,0,0,0,0,0,採取,-2,運気,1,砲術,3,千里眼,1,加護,2,エルトライト鉱石,2,クロオビコインＧ,3,蛇竜のコインＧ,5,,
ヒーラーＸベスト,2,2,8,1,9,99,43,88,1,1,1,1,1,採取,-2,運気,1,千里眼,1,広域,3,加護,2,エルトライト鉱石,2,クロオビコインＧ,3,蛇竜のコインＧ,5,,
レギオスＸメイル,0,1,9,1,10,99,92,145,3,0,-3,-2,0,研ぎ師,-2,体術,3,裂傷,4,斬術,1,,,千刃竜の破刃,4,千刃竜の斬刃鱗,5,千刃竜の絶槍尾,1,鋭利な爪,5
レギオスＸレジスト,0,2,9,2,10,99,50,94,4,1,-2,-1,1,装填速度,-4,反動,1,体術,3,裂傷,4,,,千刃竜の破刃,4,千刃竜の斬刃鱗,5,千刃竜の絶槍尾,1,鋭利な爪,5
スキュラＺメイル,0,1,9,2,10,99,92,141,-1,3,0,-3,3,剥ぎ取り,1,達人,1,体力,-1,回避距離,1,特殊会心,3,骸蜘蛛の重鋏角,4,骸蜘蛛の重殻,3,骸蜘蛛の秘棘,2,真珠色の艶皮,2
スキュラＺレジスト,0,2,9,2,10,99,50,91,0,4,1,-2,4,剥ぎ取り,1,達人,1,体力,-1,回避距離,1,特殊会心,3,骸蜘蛛の重鋏角,4,骸蜘蛛の重殻,3,骸蜘蛛の秘棘,2,真珠色の艶皮,2
レウスＸメイル,0,1,9,1,10,99,92,141,3,0,-2,0,-4,攻撃,4,火属性攻撃,2,回復量,-2,,,,,火竜の厚鱗,5,火竜の重殻,2,火竜の剛翼,3,メランジェ鉱石,2
レウスＸレジスト,0,2,9,1,10,99,50,91,4,1,-1,1,-3,攻撃,4,火属性攻撃,2,回復量,-2,,,,,火竜の厚鱗,5,火竜の重殻,2,火竜の剛翼,3,メランジェ鉱石,2
リオソウルＺメイル,0,1,9,1,10,99,94,143,3,0,0,-2,-4,達人,4,体力,-3,聴覚保護,3,属性会心,1,,,蒼火竜の重殻,3,蒼火竜の厚鱗,3,業炎袋,3,重竜骨,2
リオソウルＺレジスト,0,2,9,1,10,99,51,92,4,1,1,-1,-3,達人,4,体力,-3,聴覚保護,3,属性会心,1,,,蒼火竜の重殻,3,蒼火竜の厚鱗,3,業炎袋,3,重竜骨,2
レックスＸメイル,0,1,9,1,10,99,96,143,2,-1,-4,0,-2,闘魂,1,攻撃,3,研ぎ師,-2,千里眼,4,食いしん坊,3,轟竜の剛爪,4,轟竜の重殻,6,轟竜の重牙,2,,
レックスＸレジスト,0,2,9,1,10,99,52,92,3,0,-3,1,-1,反動,-2,闘魂,1,攻撃,3,千里眼,4,食いしん坊,2,轟竜の剛爪,4,轟竜の重殻,6,轟竜の重牙,2,,
レックスＺメイル,0,1,9,2,10,99,97,144,2,-4,-2,0,-1,聴覚保護,4,研ぎ師,-1,観察眼,2,食事,3,,,黒轟竜の剛爪,5,黒轟竜の重殻,4,黒轟竜の重牙,2,真紅蓮石,3
レックスＺレジスト,0,2,9,2,10,99,54,94,3,-3,-1,1,0,反動,-1,聴覚保護,4,観察眼,2,食事,3,,,黒轟竜の剛爪,5,黒轟竜の重殻,4,黒轟竜の重牙,2,真紅蓮石,3
ジンオウＸメイル,0,1,9,3,10,99,90,139,0,-2,3,-4,1,本気,1,根性,2,雷属性攻撃,2,気配,-1,,,雷狼竜の雷電毛,4,雷狼竜の重殻,5,雷狼竜の天玉,1,皇帝バッタ,5
ジンオウＸレジスト,0,2,9,3,10,99,49,90,1,-1,4,-3,2,本気,1,回避性能,4,雷属性攻撃,2,気配,-1,,,雷狼竜の雷電毛,4,雷狼竜の重殻,5,雷狼竜の天玉,1,皇帝バッタ,5
ジンオウＺメイル,0,1,9,1,10,99,94,143,0,-4,-5,0,4,回避性能,1,溜め短縮,3,無傷,1,龍属性攻撃,3,回復量,-2,獄狼竜の滅龍毛,4,獄狼竜の重殻,5,獄狼竜の天玉,1,いにしえの巨龍骨,3
ジンオウＺレジスト,0,2,9,1,10,99,51,92,1,-3,-4,1,5,回避性能,2,無傷,1,装填数,3,龍属性攻撃,3,回復量,-1,獄狼竜の滅龍毛,4,獄狼竜の重殻,5,獄狼竜の天玉,1,いにしえの巨龍骨,3
セルタスＸメイル,0,1,9,1,10,99,96,143,-4,3,-1,-3,3,属性解放,2,捕獲,1,砲術,4,斬れ味,2,気力回復,-2,重甲虫の重胸殻,4,重甲虫の断月尾,4,濃縮重甲エキス,1,飛甲虫の斬羽,4
セルタスＸレジスト,0,2,9,1,10,99,52,92,-3,4,0,-2,4,属性解放,2,装填速度,3,砲術,4,榴弾追加,1,気力回復,-2,重甲虫の重胸殻,4,重甲虫の断月尾,4,濃縮重甲エキス,1,飛甲虫の斬羽,4
セルタスＺメイル,0,1,9,1,10,99,97,144,3,-1,-3,-4,3,斬れ味,-2,ガード強化,3,重撃,1,装填数,3,気力回復,2,砲甲虫の重胸殻,4,砲甲虫の断月尾,4,濃縮重甲エキス,1,飛甲虫の斬羽,4
セルタスＺレジスト,0,2,9,1,10,99,54,94,4,0,-2,-3,4,重撃,1,納刀,3,散弾強化,3,榴弾追加,2,精密射撃,-2,砲甲虫の重胸殻,4,砲甲虫の断月尾,4,濃縮重甲エキス,1,飛甲虫の斬羽,4
グラビドＸメイル,0,1,9,2,10,99,96,143,3,-4,0,2,-3,不動,2,防御,4,ガード性能,2,スタミナ,-1,,,鎧竜の重殻,5,鎧竜の剛翼,2,重竜骨,1,業炎袋,2
グラビドＸレジスト,0,2,9,2,10,99,52,92,4,-3,1,3,-2,反動,2,不動,2,防御,4,スタミナ,-1,,,鎧竜の重殻,5,鎧竜の剛翼,2,重竜骨,1,業炎袋,2
グラビドＺメイル,0,1,9,3,10,99,97,144,3,-5,1,1,1,頑強,3,剣術,2,ガード強化,1,スタミナ,-1,,,黒鎧竜の重殻,5,昏睡袋,2,重竜骨,2,黒鎧竜の天殻,1
グラビドＺレジスト,0,2,9,3,10,99,54,94,4,-4,2,2,2,頑強,3,反動,1,ガード強化,1,スタミナ,-1,,,黒鎧竜の重殻,5,昏睡袋,2,重竜骨,2,黒鎧竜の天殻,1
ディアブロＸメイル,0,1,9,1,10,99,96,143,2,0,0,-4,0,匠,2,抜刀会心,2,研ぎ師,-2,納刀,1,耐震,2,角竜の重甲,5,大地を穿つ剛角,1,重竜骨,3,徹甲虫の重殻,4
ディアブロＸレジスト,0,2,9,1,10,99,53,93,3,1,1,-3,1,装填速度,3,納刀,1,装填数,2,貫通弾強化,1,精密射撃,-2,角竜の重甲,5,大地を穿つ剛角,1,重竜骨,3,徹甲虫の重殻,4
ディアブロＺメイル,0,1,9,2,10,99,98,145,4,0,0,-6,0,痛撃,2,回避距離,2,減気攻撃,1,KO,1,龍属性攻撃,-2,堅牢な黒巻き角,2,黒角竜の重甲,5,角竜の延髄,2,堅牢な鳥竜骨,2
ディアブロＺレジスト,0,2,9,2,10,99,54,94,5,1,1,-5,1,装填速度,1,反動,1,痛撃,2,回避距離,2,龍属性攻撃,-2,堅牢な黒巻き角,2,黒角竜の重甲,5,角竜の延髄,2,堅牢な鳥竜骨,2
ブラキＸメイル,0,1,9,1,10,99,96,143,3,-4,0,-2,0,抜刀会心,2,闘魂,3,回避性能,-2,底力,2,爆弾強化,2,砕竜の重殻,4,砕竜の重黒曜甲,3,砕竜の宝玉,2,重竜骨,2
