#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
ブナハＸキャップ,0,0,8,2,9,99,38,84,-4,0,3,0,4,攻撃,-2,特殊攻撃,4,納刀,1,麻痺,2,,,飛甲虫の斬羽,2,飛甲虫の堅殻,2,盾虫の重殻,2,皇帝バッタ,2
ズワロＸフード,0,0,8,2,9,99,70,127,-4,3,0,-2,2,防御,-3,体力,1,回復速度,9,,,,,極上の毛皮,4,垂皮竜の上皮,5,,,,
ズワロＸフッド,0,0,8,2,9,99,36,82,-3,4,1,-1,3,防御,-3,体力,2,回復速度,9,,,,,極上の毛皮,4,垂皮竜の上皮,5,,,,
リノプロＸヘルム,0,0,8,1,9,99,70,127,2,-1,-1,-1,1,砲術,3,KO,2,気絶,-3,耐泥耐雪,1,,,草食竜の重骨,3,草食竜の堅殻,1,大地の結晶,3,,
リノプロＸキャップ,0,0,8,1,9,99,36,82,3,0,0,0,2,砲術,3,KO,2,気絶,-3,耐泥耐雪,2,,,草食竜の重骨,3,草食竜の堅殻,1,大地の結晶,3,,
イーオスＸヘルム,0,0,8,2,9,99,80,135,0,-4,-4,3,3,属性解放,2,特殊攻撃,4,毒,1,気絶,-2,,,イーオスの厚皮,2,イーオスの上鱗,2,堅牢な鳥竜骨,3,劇烈毒袋,3
イーオスＸキャップ,0,0,8,2,9,99,43,88,1,-3,-3,4,4,属性解放,2,特殊攻撃,4,毒,2,気絶,-2,,,イーオスの厚皮,2,イーオスの上鱗,2,堅牢な鳥竜骨,3,劇烈毒袋,3
ガレオスＸヘルム,0,0,8,1,9,99,74,131,3,0,-2,-3,1,防御,1,千里眼,5,耐暑,3,腹減り,1,気絶,-1,砂竜の厚鱗,5,砂竜の桃ヒレ,1,砂竜の特上ヒレ,2,カブレライト鉱石,5
ガレオスＸキャップ,0,0,8,2,9,99,40,86,4,1,-1,-2,2,防御,1,千里眼,4,耐暑,3,腹減り,1,気絶,-1,砂竜の厚鱗,5,砂竜の桃ヒレ,1,砂竜の特上ヒレ,2,カブレライト鉱石,5
ウルクＸヘルム,0,0,8,2,9,99,80,135,-3,2,-1,2,2,回避距離,2,納刀,1,効果持続,1,耐暑,-2,耐寒,2,白兎獣の地獄耳,2,重厚な骨,2,堅牢な鳥竜骨,3,エルトライト鉱石,3
ウルクＸキャップ,0,0,8,2,9,99,43,88,-2,3,0,3,3,回避距離,3,納刀,1,効果持続,2,耐暑,-2,耐寒,2,白兎獣の地獄耳,2,重厚な骨,2,堅牢な鳥竜骨,3,エルトライト鉱石,3
ケチャＸヘルム,0,0,8,0,9,99,74,131,-5,3,-3,0,3,運気,-2,水属性攻撃,6,体術,2,気まぐれ,2,,,奇猿狐の豪剛毛,3,奇猿狐の重長骨,3,重厚な骨,1,極上の毛皮,2
ケチャＸキャップ,0,0,8,0,9,99,40,86,-4,4,-2,1,4,運気,-1,水属性攻撃,6,体術,2,気まぐれ,2,,,奇猿狐の豪剛毛,3,奇猿狐の重長骨,3,重厚な骨,1,極上の毛皮,2
ケチャＺヘルム,0,0,8,2,9,99,76,133,3,-5,-2,-3,3,対防御DOWN,3,火属性攻撃,5,水耐性,-2,体術,2,,,白猿狐の豪剛毛,3,白猿狐の重長骨,3,重厚な骨,1,極上の毛皮,2
ケチャＺキャップ,0,0,8,2,9,99,41,87,4,-4,-1,-2,4,対防御DOWN,3,火属性攻撃,6,水耐性,-2,体術,2,,,白猿狐の豪剛毛,3,白猿狐の重長骨,3,重厚な骨,1,極上の毛皮,2
コンガＸヘルム,0,0,8,2,9,99,74,131,-4,1,1,-1,3,細菌学,2,特殊攻撃,1,食いしん坊,3,腹減り,-1,茸食,3,桃毛獣の豪剛毛,2,極彩色の毛,3,桃毛獣の剛爪,2,皇帝バッタ,2
コンガＸキャップ,0,0,8,2,9,99,40,86,-3,2,2,0,4,細菌学,2,特殊攻撃,1,食いしん坊,4,腹減り,-1,茸食,3,桃毛獣の豪剛毛,2,極彩色の毛,3,桃毛獣の剛爪,2,皇帝バッタ,2
コンガＺヘルム,0,0,8,1,9,99,76,133,1,0,0,-4,3,痛撃,1,底力,3,爆弾強化,2,腹減り,-1,茸食,2,緑毛獣の豪剛毛,2,極彩色のトサカ,1,緑毛獣の剛爪,2,ドスヘラクレス,2
コンガＺキャップ,0,0,8,1,9,99,41,87,2,1,1,-3,4,痛撃,1,底力,3,爆弾強化,2,腹減り,-1,茸食,2,緑毛獣の豪剛毛,2,極彩色のトサカ,1,緑毛獣の剛爪,2,ドスヘラクレス,2
ゲリョスＸヘルム,0,0,8,2,9,99,75,132,-5,2,3,-2,0,達人,3,スタミナ,1,腹減り,-2,毒,3,,,ゴム質の特上皮,4,毒怪鳥の石頭,1,ノヴァクリスタル,1,ランポスの剛爪,2
ゲリョスＸキャップ,0,0,8,2,9,99,40,86,-4,3,4,-1,1,達人,3,スタミナ,2,腹減り,-2,毒,2,,,ゴム質の特上皮,4,毒怪鳥の石頭,1,ノヴァクリスタル,1,ランポスの剛爪,2
ゲリョスＺヘルム,0,0,8,2,9,99,77,134,-5,2,3,-2,0,達人,-1,気力回復,1,風圧,2,気絶,4,,,ゴム質の紫柔皮,2,毒怪鳥の紫剛翼,2,ノヴァクリスタル,1,毒怪鳥の石頭,1
ゲリョスＺキャップ,0,0,8,2,9,99,41,87,-4,3,4,-1,1,達人,-1,気力回復,1,風圧,3,気絶,4,,,ゴム質の紫柔皮,2,毒怪鳥の紫剛翼,2,ノヴァクリスタル,1,毒怪鳥の石頭,1
ザザミＸヘルム,0,0,8,1,9,99,75,132,-3,3,-4,0,1,防御,5,ガード性能,4,雷耐性,-2,節食,2,,,盾蟹の剛爪,1,盾蟹の重殻,2,エルトライト鉱石,6,竜頭殻,1
ザザミＸキャップ,0,0,8,1,9,99,40,86,-2,4,-3,1,2,防御,5,精密射撃,4,雷耐性,-2,節食,2,,,盾蟹の剛爪,1,盾蟹の重殻,2,エルトライト鉱石,6,竜頭殻,1
ザザミＺヘルム,0,0,8,1,9,99,86,137,0,3,-2,-4,1,抜刀会心,2,ガード性能,3,スタミナ,-2,根性,1,体術,3,盾蟹の紫爪,1,盾蟹の紫殻,3,竜頭殻,1,エルトライト鉱石,3
ザザミＺキャップ,0,0,8,1,9,99,46,89,1,6,-1,-2,2,反動,3,根性,1,装填数,-2,貫通弾強化,3,拡散弾追加,2,盾蟹の紫爪,1,盾蟹の紫殻,3,竜頭殻,1,エルトライト鉱石,3
カブラＸヘルム,0,0,8,1,9,99,78,135,3,-5,-4,0,2,防御,3,採取,-2,体力,2,研ぎ師,5,減気攻撃,1,鬼蛙の弩級牙,2,鬼蛙の重殻,3,強面な大頭骨,2,皇帝バッタ,5
カブラＸキャップ,0,0,8,2,9,99,42,88,4,-4,-3,1,3,装填速度,4,防御,3,採取,-2,体力,2,減気攻撃,1,鬼蛙の弩級牙,2,鬼蛙の重殻,3,強面な大頭骨,2,皇帝バッタ,5
カブラＺヘルム,0,0,8,3,9,99,80,137,3,0,-4,-5,2,ガード強化,1,研ぎ師,-3,爆弾強化,3,,,,,荒鬼蛙の弩級牙,2,荒鬼蛙の重殻,3,強面な大頭骨,2,皇帝バッタ,5
カブラＺキャップ,0,0,8,3,9,99,43,89,4,1,-3,-4,3,装填速度,-3,聴覚保護,1,ガード強化,1,爆弾強化,3,,,荒鬼蛙の弩級牙,2,荒鬼蛙の重殻,3,強面な大頭骨,2,皇帝バッタ,5
スキュラＸヘルム,0,0,8,1,9,99,82,135,-3,3,-3,2,3,達人,3,観察眼,3,腹減り,-2,睡眠,2,耐粘,2,影蜘蛛の重鋏角,4,影蜘蛛の重殻,2,影蜘蛛の秘棘,2,飛甲虫の斬羽,4
スキュラＸキャップ,0,0,8,1,9,99,44,88,-2,4,-2,3,4,達人,3,観察眼,4,腹減り,-2,睡眠,2,耐粘,2,影蜘蛛の重鋏角,4,影蜘蛛の重殻,2,影蜘蛛の秘棘,2,飛甲虫の斬羽,4
ザボアＸヘルム,0,0,8,1,9,99,84,135,-4,3,-5,3,0,重撃,1,氷属性攻撃,3,食事,4,腹減り,-3,,,化け鮫の厚鱗,2,化け鮫の厚皮,4,化け鮫の重鋸歯,2,肉厚な厚皮,3
ザボアＸキャップ,0,0,8,2,9,99,45,88,-3,4,-4,4,1,重撃,1,氷属性攻撃,3,食事,3,腹減り,-3,,,化け鮫の厚鱗,2,化け鮫の厚皮,4,化け鮫の重鋸歯,2,肉厚な厚皮,3
ザボアＺヘルム,0,0,8,0,9,99,86,137,2,3,-4,-5,0,属性解放,3,気力回復,1,回復速度,4,耐震,2,裂傷,-4,虎鮫の厚鱗,2,虎鮫の厚皮,4,虎鮫の重鋸歯,2,肉厚な厚皮,3
ザボアＺキャップ,0,0,8,0,9,99,46,89,3,4,-3,-4,1,属性解放,3,気力回復,2,回復速度,4,耐震,2,裂傷,-4,虎鮫の厚鱗,2,虎鮫の厚皮,4,虎鮫の重鋸歯,2,肉厚な厚皮,3
ガララＸヘルム,0,0,8,2,9,99,86,137,3,-3,0,-5,3,痛撃,2,捕獲,2,聴覚保護,3,気まぐれ,-3,,,絞蛇竜の重殻,5,身も凍るクチバシ,1,大竜玉,1,堅牢な鳥竜骨,4
ガララＸキャップ,0,0,8,2,9,99,46,89,4,-2,1,-4,4,痛撃,1,捕獲,2,聴覚保護,4,気まぐれ,-3,,,絞蛇竜の重殻,5,身も凍るクチバシ,1,大竜玉,1,堅牢な鳥竜骨,4
ガララＺヘルム,0,0,8,0,9,99,88,139,-5,3,-3,4,3,抜刀減気,3,減気攻撃,2,水属性攻撃,2,気力回復,-1,,,水蛇竜の重殻,5,身も凍るクチバシ,1,大竜玉,1,堅牢な鳥竜骨,4
ガララＺキャップ,0,0,8,0,9,99,47,90,-4,4,-2,5,4,速射,3,減気攻撃,2,水属性攻撃,2,気力回復,-1,,,水蛇竜の重殻,5,身も凍るクチバシ,1,大竜玉,1,堅牢な鳥竜骨,4
フルフルＸヘルム,0,0,8,1,9,99,84,135,-5,1,1,2,1,雷属性攻撃,3,広域,5,回復速度,2,気絶,-1,,,真珠色の艶皮,2,重竜骨,1,ユニオン鉱石,8,モンスターの特濃,3
フルフルＸキャップ,0,0,8,2,9,99,45,88,-4,2,2,3,2,雷属性攻撃,3,広域,5,回復速度,2,気絶,-1,,,真珠色の艶皮,2,重竜骨,1,ユニオン鉱石,8,モンスターの特濃,3
フルフルＺヘルム,0,0,8,1,9,99,86,137,1,-5,1,2,1,回復量,3,広域,2,回復速度,-2,節食,2,,,魅惑色の艶皮,2,魅惑色の剛翼,2,モンスターの特濃,5,エルトライト鉱石,4
フルフルＺキャップ,0,0,8,2,9,99,46,89,2,-4,2,3,2,回復量,3,広域,2,回復速度,-2,節食,2,,,魅惑色の艶皮,2,魅惑色の剛翼,2,モンスターの特濃,5,エルトライト鉱石,4
レイアＸヘルム,0,0,8,3,9,99,84,135,3,0,-2,0,-4,属性解放,2,体力,1,回復量,2,回復速度,-1,,,雌火竜の秘棘,2,雌火竜の重殻,4,業炎袋,3,雌火竜の天鱗,1
レイアＸキャップ,0,0,8,3,9,99,45,88,4,1,-1,1,-3,属性解放,2,体力,1,回復量,3,回復速度,-1,,,雌火竜の秘棘,2,雌火竜の重殻,4,業炎袋,3,雌火竜の天鱗,1
リオハートＺヘルム,0,0,8,2,9,99,86,137,3,0,-2,0,-4,底力,3,火属性攻撃,3,風圧,1,気配,-1,,,桜火竜の重殻,2,桜火竜の厚鱗,3,重竜骨,2,雌火竜の秘棘,2
リオハートＺキャップ,0,0,8,2,9,99,46,89,4,1,-1,1,-3,底力,2,火属性攻撃,3,風圧,2,気配,-1,,,桜火竜の重殻,2,桜火竜の厚鱗,3,重竜骨,2,雌火竜の秘棘,2
ランポスＸヘルム,0,0,8,1,9,99,74,131,0,0,0,-5,3,匠,2,攻撃,3,千里眼,4,麻痺,-2,気絶,2,幻鳥竜玉,1,ランポスの剛爪,2,ランポスの上皮,3,ユニオン鉱石,2
ランポスＸキャップ,0,0,8,1,9,99,40,86,1,1,1,-4,4,攻撃,3,装填数,2,千里眼,4,麻痺,-2,気絶,2,幻鳥竜玉,1,ランポスの剛爪,2,ランポスの上皮,3,ユニオン鉱石,2
クックＸヘルム,0,0,8,1,9,99,74,131,3,0,-2,-4,2,攻撃,1,火耐性,3,水耐性,-2,肉食,5,,,怪鳥の福耳,1,怪鳥の重殻,2,怪鳥の剛翼,1,鋭利な爪,4
クックＸキャップ,0,0,8,1,9,99,40,86,4,1,-1,-3,3,攻撃,2,火耐性,4,水耐性,-2,肉食,5,,,怪鳥の福耳,1,怪鳥の重殻,2,怪鳥の剛翼,1,鋭利な爪,4
クックＺヘルム,0,0,8,2,9,99,76,133,3,-4,-3,0,2,達人,3,スタミナ,3,火属性攻撃,3,水耐性,-2,,,青怪鳥の重殻,2,怪鳥の福耳,1,怪鳥の剛翼,1,鋭利な爪,4
クックＺキャップ,0,0,8,2,9,99,41,87,4,-3,-2,1,3,達人,4,スタミナ,3,火属性攻撃,4,水耐性,-2,,,青怪鳥の重殻,2,怪鳥の福耳,1,怪鳥の剛翼,1,鋭利な爪,4
バサルＸヘルム,0,0,8,1,9,99,86,137,-1,-2,1,1,-3,抜刀減気,3,納刀,2,食事,3,腹減り,-2,耐泥耐雪,2,岩竜の重殻,3,岩竜の剛翼,3,怪鳥の厚鱗,2,劇烈毒袋,3
バサルＸキャップ,0,0,8,1,9,99,46,89,0,-1,2,2,-2,納刀,3,減気攻撃,3,食事,4,腹減り,-2,耐泥耐雪,3,岩竜の重殻,3,岩竜の剛翼,3,怪鳥の厚鱗,2,劇烈毒袋,3
バサルＺヘルム,0,0,8,1,9,99,88,139,0,-2,0,-3,1,ガード性能,3,重撃,2,耐暑,2,毒,2,麻痺,-2,桃岩竜の重殻,3,桃岩竜の剛翼,1,青怪鳥の厚鱗,2,大竜玉,1
バサルＺキャップ,0,0,8,2,9,99,47,90,1,-1,1,-2,2,重撃,4,通常弾強化,2,耐暑,2,毒,2,麻痺,-2,桃岩竜の重殻,3,桃岩竜の剛翼,1,青怪鳥の厚鱗,2,大竜玉,1
ペッコＸヘルム,0,0,8,2,9,99,75,132,2,-1,0,-3,0,効果持続,2,氷耐性,-3,観察眼,2,広域,2,笛,2,極彩色の艶羽根,2,徹甲虫の剛角,1,怪鳥の厚鱗,2,堅牢な骨,2
ペッコＸキャップ,0,0,8,2,9,99,40,86,3,0,1,-2,1,効果持続,2,氷耐性,-3,観察眼,2,広域,2,笛,2,極彩色の艶羽根,2,徹甲虫の剛角,1,怪鳥の厚鱗,2,堅牢な骨,2
ボロスＸヘルム,0,0,8,1,9,99,85,136,0,0,1,-2,0,攻撃,3,ガード性能,4,ガード強化,1,体術,2,腹減り,-2,土砂竜の重殻,1,土砂竜の重頭殻,1,草食竜の重骨,2,,
ボロスＸキャップ,0,0,8,1,9,99,45,88,1,1,2,-1,1,攻撃,3,ガード強化,1,精密射撃,2,体術,2,腹減り,-2,土砂竜の重殻,1,土砂竜の重頭殻,1,草食竜の重骨,2,,
ガブルＸヘルム,0,0,8,2,9,99,85,136,-2,3,-4,0,1,剣術,2,達人,3,食事,4,回復速度,-2,,,灯魚竜の秘棘,1,灯魚竜の厚皮,1,化け鮫の重鋸歯,2,堅竜骨,3
ガブルＸキャップ,0,0,8,2,9,99,45,88,-1,4,-3,1,2,反動,2,達人,3,食事,4,回復速度,-2,,,灯魚竜の秘棘,1,灯魚竜の厚皮,1,化け鮫の重鋸歯,2,堅竜骨,3
ハプルＸヘルム,0,0,8,1,9,99,85,136,2,0,-2,-4,1,抜刀減気,3,納刀,1,雷属性攻撃,-1,食事,3,,,光り輝く体液,2,潜口竜の重殻,2,重竜骨,2,,
ハプルＸキャップ,0,0,8,1,9,99,45,88,3,1,-1,-3,2,装填速度,4,納刀,2,装填数,2,貫通弾強化,3,雷属性攻撃,-1,光り輝く体液,2,潜口竜の重殻,2,重竜骨,2,,
ベリオＸヘルム,0,0,8,1,9,99,87,138,-5,0,-1,3,0,回避性能,2,氷属性攻撃,3,体術,3,気力回復,-2,,,琥珀色の重牙,2,特撰アルビノ,1,真珠色の艶皮,5,,
ベリオＸキャップ,0,0,8,1,9,99,47,90,-4,1,0,4,1,回避性能,3,氷属性攻撃,3,体術,4,気力回復,-2,,,琥珀色の重牙,2,特撰アルビノ,1,真珠色の艶皮,5,,
アグナＸヘルム,0,0,8,0,9,99,88,139,3,-5,0,-1,0,属性解放,2,斬れ味,4,ガード性能,2,底力,-2,火属性攻撃,5,炎戈竜の重殻,4,炎戈竜の特上ビレ,1,幻鳥竜玉,1,,
アグナＸキャップ,0,0,8,0,9,99,47,90,4,-4,1,0,1,底力,-2,通常弾強化,4,精密射撃,2,火属性攻撃,5,,,炎戈竜の重殻,4,炎戈竜の特上ビレ,1,幻鳥竜玉,1,,
ガノスＺヘルム,0,0,8,1,9,99,80,135,-4,4,-4,2,0,捕獲,2,スタミナ,2,耐暑,3,高速設置,3,,,翠水竜の厚鱗,1,翠水竜の特上ビレ,2,エルトライト鉱石,2,,
ガノスＺキャップ,0,0,8,1,9,99,43,88,-2,6,-2,3,1,捕獲,3,スタミナ,2,耐暑,3,高速設置,3,,,翠水竜の厚鱗,1,翠水竜の特上ビレ,2,エルトライト鉱石,2,,
ホクシン【添髪】,0,0,8,2,9,99,84,135,-2,4,-2,3,2,体力,2,水属性攻撃,4,北辰納豆流,3,,,,,交易船チケット,1,強面な大頭骨,1,極上の毛皮,3,,
カイエン【添髪】,0,0,8,2,9,99,45,88,-1,5,-1,4,3,体力,3,水属性攻撃,4,北辰納豆流,3,,,,,交易船チケット,1,強面な大頭骨,1,極上の毛皮,3,,
オウビートＸテスタ,1,0,8,1,9,99,72,129,3,-5,3,-4,2,採取,3,回避性能,2,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,1,皇帝バッタ,3,業炎袋,3,,
オウビートＸカプト,1,0,8,1,9,99,38,84,4,-4,5,-3,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,1,皇帝バッタ,3,業炎袋,3,,
パピメルＸテスタ,2,0,8,1,9,99,72,129,3,-5,3,-4,2,採取,3,回避性能,2,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,1,皇帝バッタ,3,業炎袋,3,,
パピメルＸカプト,2,0,8,1,9,99,38,84,4,-4,5,-3,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,1,皇帝バッタ,3,業炎袋,3,,
ロワーガＸテスタ,1,0,8,1,10,99,92,141,-4,0,3,-1,1,剣術,2,聴覚保護,3,龍属性攻撃,2,加護,-3,ハチミツ,2,ドスクワアゲハ,1,コスモライト鉱石,2,雷光虫,10,不死虫,15
ロワーガＸカプト,1,0,8,1,10,99,50,91,-3,1,4,0,2,速射,2,聴覚保護,3,龍属性攻撃,2,加護,-3,ハチミツ,2,ドスクワアゲハ,1,コスモライト鉱石,2,雷光虫,10,不死虫,15
ファルメルＸテスタ,2,0,8,1,10,99,92,141,-4,0,3,-1,1,剣術,2,聴覚保護,3,龍属性攻撃,2,加護,-3,ハチミツ,2,ドスクワアゲハ,1,コスモライト鉱石,2,雷光虫,10,不死虫,15
ファルメルＸカプト,2,0,8,1,10,99,50,91,-3,1,4,0,2,速射,2,聴覚保護,3,龍属性攻撃,2,加護,-3,ハチミツ,2,ドスクワアゲハ,1,コスモライト鉱石,2,雷光虫,10,不死虫,15
ガーディアンＸヘルム,1,0,8,2,9,99,80,135,0,0,0,0,0,採取,-2,運気,2,砲術,2,千里眼,2,加護,4,エルトライト鉱石,2,クロオビコインＧ,3,ガマのコインＧ,3,,
ガーディアンＸマスク,1,0,8,2,9,99,43,88,1,1,1,1,1,採取,-2,運気,2,千里眼,2,広域,4,加護,2,エルトライト鉱石,2,クロオビコインＧ,3,ガマのコインＧ,3,,
ヘルパーＸフード,2,0,8,2,9,99,80,135,0,0,0,0,0,採取,-2,運気,2,砲術,2,千里眼,2,加護,4,エルトライト鉱石,2,クロオビコインＧ,3,ガマのコインＧ,3,,
ヒーラーＸグラス,2,0,8,2,9,99,43,88,1,1,1,1,1,採取,-2,運気,2,千里眼,2,広域,4,加護,2,エルトライト鉱石,2,クロオビコインＧ,3,ガマのコインＧ,3,,
レギオスＸヘルム,0,0,9,3,10,99,92,145,3,0,-3,-2,0,研ぎ師,-3,体術,2,裂傷,2,斬術,3,,,千刃竜の断刀角,2,千刃竜の破刃,4,千刃竜の斬刃鱗,3,飛甲虫の斬羽,3
レギオスＸキャップ,0,0,9,3,10,99,50,94,4,1,-2,-1,1,装填速度,-3,反動,4,通常弾強化,4,体術,2,,,千刃竜の断刀角,2,千刃竜の破刃,4,千刃竜の斬刃鱗,3,飛甲虫の斬羽,3
スキュラＺヘルム,0,0,9,2,10,99,92,141,-1,3,0,-3,3,剥ぎ取り,1,達人,1,体力,-4,回避距離,2,特殊会心,3,骸蜘蛛の重鋏角,4,骸蜘蛛の重殻,2,骸蜘蛛の秘棘,2,鋭利な爪,3
スキュラＺキャップ,0,0,9,2,10,99,50,91,0,4,1,-2,4,剥ぎ取り,2,達人,1,体力,-4,回避距離,2,特殊会心,3,骸蜘蛛の重鋏角,4,骸蜘蛛の重殻,2,骸蜘蛛の秘棘,2,鋭利な爪,3
レウスＸヘルム,0,0,9,3,10,99,92,141,3,0,-2,0,-4,攻撃,4,火属性攻撃,3,回復量,-2,,,,,火竜の厚鱗,4,大竜玉,1,業炎袋,3,重竜骨,3
レウスＸキャップ,0,0,9,3,10,99,50,91,4,1,-1,1,-3,攻撃,5,火属性攻撃,3,回復量,-2,,,,,火竜の厚鱗,4,大竜玉,1,業炎袋,3,重竜骨,3
リオソウルＺヘルム,0,0,9,3,10,99,94,143,3,0,0,-2,-4,達人,2,体力,-3,聴覚保護,2,属性会心,2,,,蒼火竜の重殻,2,火竜の剛翼,1,火竜の天鱗,1,マボロシチョウ,3
リオソウルＺキャップ,0,0,9,3,10,99,51,92,4,1,1,-1,-3,達人,2,体力,-3,聴覚保護,3,属性会心,2,,,蒼火竜の重殻,2,火竜の剛翼,1,火竜の天鱗,1,マボロシチョウ,3
レックスＸヘルム,0,0,9,1,10,99,96,143,2,-1,-4,0,-2,攻撃,3,研ぎ師,-2,千里眼,4,食いしん坊,3,,,轟竜の厚鱗,2,轟竜の重牙,2,大竜玉,1,肉厚な厚皮,4
レックスＸキャップ,0,0,9,1,10,99,52,92,3,0,-3,1,-1,反動,-2,攻撃,3,千里眼,4,食いしん坊,4,,,轟竜の厚鱗,2,轟竜の重牙,2,大竜玉,1,肉厚な厚皮,4
レックスＺヘルム,0,0,9,0,10,99,97,144,2,-4,-2,0,-1,闘魂,3,聴覚保護,3,研ぎ師,-2,観察眼,3,食事,5,黒轟竜の重牙,3,轟竜の天鱗,1,轟竜のアギト,2,鎧竜の重殻,1
レックスＺキャップ,0,0,9,0,10,99,54,94,3,-3,-1,1,0,反動,-2,闘魂,3,聴覚保護,4,観察眼,3,食事,5,黒轟竜の重牙,3,轟竜の天鱗,1,轟竜のアギト,2,鎧竜の重殻,1
ジンオウＸヘルム,0,0,9,2,10,99,90,139,0,-2,3,-4,1,本気,2,斬れ味,3,根性,3,雷属性攻撃,3,気配,-2,雷狼竜の剛角,2,雷狼竜の雷電毛,4,雷狼竜の堅殻,3,大竜玉,1
ジンオウＸキャップ,0,0,9,2,10,99,49,90,1,-1,4,-3,2,装填速度,2,本気,3,根性,3,雷属性攻撃,3,気配,-2,雷狼竜の剛角,2,雷狼竜の雷電毛,4,雷狼竜の堅殻,3,大竜玉,1
ジンオウＺヘルム,0,0,9,2,10,99,94,143,0,-4,-5,0,4,回避性能,3,溜め短縮,2,無傷,1,龍属性攻撃,2,回復量,-2,獄狼竜の剛角,3,獄狼竜の滅龍毛,4,獄狼竜の重殻,3,コスモライト鉱石,3
ジンオウＺキャップ,0,0,9,2,10,99,51,92,1,-3,-4,1,5,回避性能,3,無傷,1,装填数,2,龍属性攻撃,2,回復量,-2,獄狼竜の剛角,3,獄狼竜の滅龍毛,4,獄狼竜の重殻,3,コスモライト鉱石,3
セルタスＸヘルム,0,0,9,2,10,99,96,143,-4,3,-1,-3,3,匠,1,砲術,4,斬れ味,3,気力回復,-2,,,重甲虫の重殻,6,重甲虫の重顎,3,重甲虫の断月尾,2,徹甲虫の剛角,1
セルタスＸキャップ,0,0,9,3,10,99,52,92,-3,4,0,-2,4,砲術,4,装填数,2,榴弾追加,1,気力回復,-2,,,重甲虫の重殻,6,重甲虫の重顎,3,重甲虫の断月尾,2,徹甲虫の剛角,1
セルタスＺヘルム,0,0,9,1,10,99,97,144,3,-1,-3,-4,3,斬れ味,-2,ガード強化,3,重撃,2,装填数,3,気力回復,3,砲甲虫の重殻,6,砲甲虫の重顎,3,砲甲虫の断月尾,2,斧甲虫の剛角,1
セルタスＺキャップ,0,0,9,1,10,99,54,94,4,0,-2,-3,4,重撃,2,納刀,3,散弾強化,3,榴弾追加,4,精密射撃,-2,砲甲虫の重殻,6,砲甲虫の重顎,3,砲甲虫の断月尾,2,斧甲虫の剛角,1
グラビドＸヘルム,0,0,9,1,10,99,96,143,3,-4,0,2,-3,匠,2,防御,5,ガード性能,3,ガード強化,1,スタミナ,-1,鎧竜の重殻,5,鎧竜の重頭殻,2,大竜玉,1,重竜骨,3
グラビドＸキャップ,0,0,9,1,10,99,52,92,4,-3,1,3,-2,反動,3,防御,5,ガード強化,1,スタミナ,-1,装填数,2,鎧竜の重殻,5,鎧竜の重頭殻,2,大竜玉,1,重竜骨,3
グラビドＺヘルム,0,0,9,2,10,99,97,144,3,-5,1,1,1,頑強,2,剣術,2,ガード強化,3,スタミナ,-3,,,黒鎧竜の重殻,5,黒鎧竜の重頭殻,1,大竜玉,1,マボロシチョウ,3
グラビドＺキャップ,0,0,9,2,10,99,54,94,4,-4,2,2,2,頑強,2,反動,2,ガード強化,3,スタミナ,-3,,,黒鎧竜の重殻,5,黒鎧竜の重頭殻,1,大竜玉,1,マボロシチョウ,3
ディアブロＸヘルム,0,0,9,2,10,99,96,143,2,0,0,-4,0,匠,2,抜刀会心,3,研ぎ師,-2,納刀,2,耐震,1,角竜の重殻,5,大地を穿つ剛角,1,大竜玉,1,イーオスの厚皮,4
ディアブロＸキャップ,0,0,9,2,10,99,53,93,3,1,1,-3,1,装填速度,3,納刀,2,装填数,2,貫通弾強化,1,精密射撃,-2,角竜の重殻,5,大地を穿つ剛角,1,大竜玉,1,イーオスの厚皮,4
ディアブロＺヘルム,0,0,9,1,10,99,98,145,4,0,0,-6,0,痛撃,2,攻撃,3,減気攻撃,2,KO,4,龍属性攻撃,-2,大地を穿つ剛角,2,黒角竜の重殻,4,大竜玉,1,飛甲虫の斬羽,3
ディアブロＺキャップ,0,0,9,1,10,99,54,94,5,1,1,-5,1,装填速度,3,反動,4,痛撃,3,通常弾強化,3,龍属性攻撃,-2,大地を穿つ剛角,2,黒角竜の重殻,4,大竜玉,1,飛甲虫の斬羽,3
ブラキＸヘルム,0,0,9,2,10,99,96,143,3,-4,0,-2,0,抜刀会心,1,闘魂,2,回避性能,-2,底力,3,爆弾強化,2,砕竜の重黒曜甲,3,砕竜の重頭殻,2,光る粘菌,3,真紅蓮石,4
