#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
イーオスＸレギンス,0,2,8,3,9,99,43,88,1,-3,-3,4,4,属性解放,2,特殊攻撃,1,毒,2,気絶,-2,,,イーオスの厚皮,2,イーオスの上皮,2,堅牢な鳥竜骨,3,幻鳥竜玉,1
ガレオスＸグリーヴ,0,1,8,0,9,99,74,131,3,0,-2,-3,1,防御,5,千里眼,2,耐暑,1,腹減り,3,気絶,-3,砂竜の厚鱗,5,砂竜の紫鱗,1,砂竜の特上ヒレ,4,重厚な牙,3
ガレオスＸレギンス,0,2,8,0,9,99,40,86,4,1,-1,-2,2,防御,5,千里眼,2,耐暑,1,腹減り,3,気絶,-3,砂竜の厚鱗,5,砂竜の紫鱗,1,砂竜の特上ヒレ,4,重厚な牙,3
ウルクＸグリーヴ,0,1,8,2,9,99,80,135,-3,2,-1,2,2,回避距離,2,納刀,2,効果持続,1,耐暑,-2,耐寒,1,白兎獣の豪剛毛,3,重厚な骨,4,重厚な牙,2,肉厚な厚皮,4
ウルクＸレギンス,0,2,8,2,9,99,43,88,-2,3,0,3,3,回避距離,2,納刀,2,効果持続,1,耐暑,-2,耐寒,1,白兎獣の豪剛毛,3,重厚な骨,4,重厚な牙,2,肉厚な厚皮,4
ケチャＸグリーヴ,0,1,8,2,9,99,74,131,-5,3,-3,0,3,運気,-1,水属性攻撃,2,体術,2,気まぐれ,4,,,奇猿狐の重長骨,2,奇猿狐の豪剛毛,4,奇猿狐の靭尾,1,皇帝バッタ,3
ケチャＸレギンス,0,2,8,2,9,99,40,86,-4,4,-2,1,4,運気,-1,水属性攻撃,2,体術,2,気まぐれ,4,,,奇猿狐の重長骨,2,奇猿狐の豪剛毛,4,奇猿狐の靭尾,1,皇帝バッタ,3
ケチャＺグリーヴ,0,1,8,1,9,99,76,133,3,-5,-2,-3,3,対防御DOWN,2,火属性攻撃,2,水耐性,-1,体術,3,,,白猿狐の重長骨,2,白猿狐の豪剛毛,4,白猿狐の靭尾,1,皇帝バッタ,3
ケチャＺレギンス,0,2,8,1,9,99,41,87,4,-4,-1,-2,4,対防御DOWN,2,火属性攻撃,2,水耐性,-1,体術,3,,,白猿狐の重長骨,2,白猿狐の豪剛毛,4,白猿狐の靭尾,1,皇帝バッタ,3
コンガＸグリーヴ,0,1,8,1,9,99,74,131,-4,1,1,-1,3,細菌学,2,特殊攻撃,3,食いしん坊,2,腹減り,-2,茸食,1,桃毛獣の豪剛毛,3,堅牢な鳥竜骨,2,重厚な骨,2,ユニオン鉱石,4
コンガＸレギンス,0,2,8,1,9,99,40,86,-3,2,2,0,4,細菌学,2,特殊攻撃,3,食いしん坊,2,腹減り,-2,茸食,1,桃毛獣の豪剛毛,3,堅牢な鳥竜骨,2,重厚な骨,2,ユニオン鉱石,4
コンガＺグリーヴ,0,1,8,3,9,99,76,133,1,0,0,-4,3,底力,3,爆弾強化,2,腹減り,-1,茸食,3,,,緑毛獣の豪剛毛,3,堅牢な牙獣牙,4,重厚な骨,2,ユニオン鉱石,4
コンガＺレギンス,0,2,8,3,9,99,41,87,2,1,1,-3,4,底力,3,爆弾強化,2,腹減り,-1,茸食,3,,,緑毛獣の豪剛毛,3,堅牢な牙獣牙,4,重厚な骨,2,ユニオン鉱石,4
ゲリョスＸグリーヴ,0,1,8,1,9,99,75,132,-5,2,3,-2,0,達人,3,スタミナ,4,腹減り,-2,毒,1,,,ゴム質の特上皮,4,モンスターの特濃,2,ピュアクリスタル,1,堅牢な鳥竜骨,5
ゲリョスＸレギンス,0,2,8,1,9,99,40,86,-4,3,4,-1,1,達人,2,スタミナ,4,腹減り,-2,毒,1,,,ゴム質の特上皮,4,モンスターの特濃,2,ピュアクリスタル,1,堅牢な鳥竜骨,5
ゲリョスＺグリーヴ,0,1,8,0,9,99,77,134,-5,2,3,-2,0,匠,2,達人,-1,気力回復,3,風圧,3,気絶,3,ゴム質の紫柔皮,3,モンスターの特濃,2,ピュアクリスタル,1,劇烈毒袋,2
ゲリョスＺレギンス,0,2,8,0,9,99,41,87,-4,3,4,-1,1,達人,-1,装填数,2,気力回復,3,風圧,3,気絶,3,ゴム質の紫柔皮,3,モンスターの特濃,2,ピュアクリスタル,1,劇烈毒袋,2
ザザミＸグリーヴ,0,1,8,1,9,99,75,132,-3,3,-4,0,1,防御,3,ガード性能,4,雷耐性,-2,節食,2,,,盾蟹の剛爪,2,盾蟹の重殻,2,極上黒真珠,1,ユニオン鉱石,10
ザザミＸレギンス,0,2,8,1,9,99,40,86,-2,4,-3,1,2,防御,3,精密射撃,4,雷耐性,-2,節食,2,,,盾蟹の剛爪,2,盾蟹の重殻,2,極上黒真珠,1,ユニオン鉱石,10
ザザミＺグリーヴ,0,1,8,1,9,99,86,137,0,3,-2,-4,1,抜刀会心,3,ガード性能,3,スタミナ,-2,根性,2,体術,3,盾蟹の紫爪,2,盾蟹の紫殻,3,鋭利な爪,3,エルトライト鉱石,6
ザザミＺレギンス,0,2,8,1,9,99,46,89,1,6,-1,-2,2,反動,3,根性,2,装填数,-2,貫通弾強化,3,拡散弾追加,3,盾蟹の紫爪,2,盾蟹の紫殻,3,鋭利な爪,3,エルトライト鉱石,6
カブラＸグリーヴ,0,1,8,0,9,99,78,135,3,-5,-4,0,2,胴系統倍加,1,,,,,,,,,鬼蛙の剛爪,2,鬼蛙の重殻,3,鬼蛙の厚鱗,3,重厚な骨,2
カブラＸレギンス,0,2,8,0,9,99,42,88,4,-4,-3,1,3,胴系統倍加,1,,,,,,,,,鬼蛙の剛爪,2,鬼蛙の重殻,3,鬼蛙の厚鱗,3,重厚な骨,2
カブラＺグリーヴ,0,1,8,1,9,99,80,137,3,0,-4,-5,2,属性解放,2,聴覚保護,2,ガード強化,1,研ぎ師,-1,爆弾強化,2,荒鬼蛙の剛爪,2,荒鬼蛙の重殻,3,荒鬼蛙の厚鱗,3,重厚な骨,2
カブラＺレギンス,0,2,8,1,9,99,43,89,4,1,-3,-4,3,属性解放,2,装填速度,-1,聴覚保護,2,ガード強化,1,爆弾強化,2,荒鬼蛙の剛爪,2,荒鬼蛙の重殻,3,荒鬼蛙の厚鱗,3,重厚な骨,2
スキュラＸグリーヴ,0,1,8,2,9,99,82,135,-3,3,-3,2,3,達人,4,観察眼,2,腹減り,-2,睡眠,2,,,影蜘蛛の重殻,3,影蜘蛛の秘棘,2,モンスターの特濃,5,盾虫の重殻,5
スキュラＸレギンス,0,2,8,2,9,99,44,88,-2,4,-2,3,4,達人,4,観察眼,2,腹減り,-2,睡眠,2,,,影蜘蛛の重殻,3,影蜘蛛の秘棘,2,モンスターの特濃,5,盾虫の重殻,5
ザボアＸグリーヴ,0,1,8,1,9,99,84,135,-4,3,-5,3,0,重撃,3,氷属性攻撃,3,肉食,3,食事,1,腹減り,-2,化け鮫の厚鱗,2,化け鮫の厚皮,4,化け鮫の特上ヒレ,2,瞬間凍結袋,3
ザボアＸレギンス,0,2,8,1,9,99,45,88,-3,4,-4,4,1,重撃,3,氷属性攻撃,3,肉食,3,食事,2,腹減り,-2,化け鮫の厚鱗,2,化け鮫の厚皮,4,化け鮫の特上ヒレ,2,瞬間凍結袋,3
ザボアＺグリーヴ,0,1,8,2,9,99,86,137,2,3,-4,-5,0,気力回復,3,回復速度,2,耐震,2,裂傷,-1,,,虎鮫の厚鱗,2,虎鮫の厚皮,4,虎鮫の特上ヒレ,2,強力麻痺袋,3
ザボアＺレギンス,0,2,8,2,9,99,46,89,3,4,-3,-4,1,気力回復,2,回復速度,2,耐震,2,裂傷,-1,,,虎鮫の厚鱗,2,虎鮫の厚皮,4,虎鮫の特上ヒレ,2,強力麻痺袋,3
ガララＸグリーヴ,0,1,8,0,9,99,86,137,3,-3,0,-5,3,痛撃,2,捕獲,5,聴覚保護,3,気まぐれ,-3,麻痺,1,絞蛇竜の重殻,5,絞蛇竜の重鳴甲,6,重竜骨,3,堅竜骨,3
ガララＸレギンス,0,2,8,0,9,99,46,89,4,-2,1,-4,4,痛撃,2,捕獲,5,聴覚保護,3,気まぐれ,-3,麻痺,1,絞蛇竜の重殻,5,絞蛇竜の重鳴甲,6,重竜骨,3,堅竜骨,3
ガララＺグリーヴ,0,1,8,3,9,99,88,139,-5,3,-3,4,3,抜刀減気,1,研ぎ師,1,水属性攻撃,5,気力回復,-2,,,水蛇竜の重殻,5,水蛇竜の撥水甲,4,重竜骨,3,堅竜骨,3
ガララＺレギンス,0,2,8,3,9,99,47,90,-4,4,-2,5,4,装填速度,1,速射,1,水属性攻撃,5,気力回復,-2,,,水蛇竜の重殻,5,水蛇竜の撥水甲,4,重竜骨,3,堅竜骨,3
フルフルＸグリーヴ,0,1,8,2,9,99,84,135,-5,1,1,2,1,雷属性攻撃,5,回復速度,3,気絶,-1,,,,,真珠色の艶皮,3,エルトライト鉱石,3,皇帝バッタ,4,ノヴァクリスタル,2
フルフルＸレギンス,0,2,8,2,9,99,45,88,-4,2,2,3,2,雷属性攻撃,5,回復速度,3,気絶,-1,,,,,真珠色の艶皮,3,エルトライト鉱石,3,皇帝バッタ,4,ノヴァクリスタル,2
フルフルＺグリーヴ,0,1,8,2,9,99,86,137,1,-5,1,2,1,回復量,2,広域,2,回復速度,-2,節食,3,,,魅惑色の艶皮,2,魅惑色の剛翼,2,モンスターの特濃,2,エルトライト鉱石,3
フルフルＺレギンス,0,2,8,2,9,99,46,89,2,-4,2,3,2,回復量,2,広域,2,回復速度,-2,節食,3,,,魅惑色の艶皮,2,魅惑色の剛翼,2,モンスターの特濃,2,エルトライト鉱石,3
レイアＸグリーヴ,0,1,8,2,9,99,84,135,3,0,-2,0,-4,体力,5,火属性攻撃,3,回復量,1,回復速度,-2,,,雌火竜の重殻,4,雌火竜の厚鱗,4,重竜骨,3,ユニオン鉱石,5
レイアＸレギンス,0,2,8,2,9,99,45,88,4,1,-1,1,-3,体力,5,火属性攻撃,3,回復量,1,回復速度,-2,,,雌火竜の重殻,4,雌火竜の厚鱗,4,重竜骨,3,ユニオン鉱石,5
リオハートＺグリーヴ,0,1,8,1,9,99,86,137,3,0,-2,0,-4,底力,3,火属性攻撃,1,風圧,4,気配,-1,,,桜火竜の重殻,2,桜火竜の厚鱗,4,重竜骨,3,エルトライト鉱石,5
リオハートＺレギンス,0,2,8,1,9,99,46,89,4,1,-1,1,-3,底力,3,火属性攻撃,1,風圧,4,気配,-1,,,桜火竜の重殻,2,桜火竜の厚鱗,4,重竜骨,3,エルトライト鉱石,5
ランポスＸグリーヴ,0,1,8,0,9,99,74,131,0,0,0,-5,3,胴系統倍加,1,,,,,,,,,ランポスの剛爪,2,強靭な鳥竜皮,3,堅牢な鳥竜骨,4,カブレライト鉱石,4
ランポスＸレギンス,0,2,8,0,9,99,40,86,1,1,1,-4,4,胴系統倍加,1,,,,,,,,,ランポスの剛爪,2,強靭な鳥竜皮,3,堅牢な鳥竜骨,4,カブレライト鉱石,4
クックＸグリーヴ,0,1,8,2,9,99,74,131,3,0,-2,-4,2,攻撃,4,聴覚保護,-2,スタミナ,2,火耐性,3,,,怪鳥の福耳,1,怪鳥の重殻,2,怪鳥の剛翼,2,ランポスの剛爪,4
クックＸレギンス,0,2,8,2,9,99,40,86,4,1,-1,-3,3,攻撃,4,聴覚保護,-2,スタミナ,2,火耐性,3,,,怪鳥の福耳,1,怪鳥の重殻,2,怪鳥の剛翼,2,ランポスの剛爪,4
クックＺグリーヴ,0,1,8,2,9,99,76,133,3,-4,-3,0,2,抜刀会心,3,達人,3,火属性攻撃,2,水耐性,-2,,,青怪鳥の重殻,2,怪鳥の福耳,1,怪鳥の剛翼,2,ランポスの剛爪,4
クックＺレギンス,0,2,8,2,9,99,41,87,4,-3,-2,1,3,速射,3,達人,3,火属性攻撃,2,水耐性,-2,,,青怪鳥の重殻,2,怪鳥の福耳,1,怪鳥の剛翼,2,ランポスの剛爪,4
バサルＸグリーヴ,0,1,8,2,9,99,86,137,-1,-2,1,1,-3,抜刀減気,2,納刀,1,食事,2,腹減り,-2,耐泥耐雪,3,岩竜の重殻,3,エルトライト鉱石,5,劇烈毒袋,3,堅牢な鳥竜骨,5
バサルＸレギンス,0,2,8,2,9,99,46,89,0,-1,2,2,-2,納刀,1,減気攻撃,2,食事,2,腹減り,-2,耐泥耐雪,2,岩竜の重殻,3,エルトライト鉱石,5,劇烈毒袋,3,堅牢な鳥竜骨,5
バサルＺグリーヴ,0,1,8,2,9,99,88,139,0,-2,0,-3,1,回避術,2,ガード性能,2,耐暑,1,毒,2,麻痺,-2,桃岩竜の重殻,3,エルトライト鉱石,5,ランポスの剛爪,2,堅牢な鳥竜骨,3
バサルＺレギンス,0,2,8,2,9,99,47,90,1,-1,1,-2,2,回避術,2,通常弾強化,1,耐暑,1,毒,2,麻痺,-2,桃岩竜の重殻,3,エルトライト鉱石,5,ランポスの剛爪,2,堅牢な鳥竜骨,3
ペッコＸグリーヴ,0,1,8,2,9,99,75,132,2,-1,0,-3,0,氷耐性,-1,観察眼,2,広域,3,笛,3,,,彩鳥の厚鱗,2,徹甲虫の重殻,2,堅竜骨,4,,
ペッコＸレギンス,0,2,8,2,9,99,40,86,3,0,1,-2,1,氷耐性,-1,観察眼,2,広域,3,笛,3,,,彩鳥の厚鱗,2,徹甲虫の重殻,2,堅竜骨,4,,
ボロスＸグリーヴ,0,1,8,2,9,99,85,136,4,-4,1,-2,0,攻撃,4,ガード性能,2,体術,2,腹減り,-2,,,土砂竜の重殻,2,重竜骨,2,草食竜の重骨,3,,
ボロスＸレギンス,0,2,8,2,9,99,45,88,5,-3,2,-1,1,攻撃,4,精密射撃,2,体術,2,腹減り,-2,,,土砂竜の重殻,2,重竜骨,2,草食竜の重骨,3,,
ガブルＸグリーヴ,0,1,8,3,9,99,85,136,-2,3,-4,0,1,達人,1,食事,2,回復速度,-2,,,,,灯魚竜の秘棘,1,灯魚竜の厚皮,1,化け鮫の特上ヒレ,2,化け鮫の厚皮,1
ガブルＸレギンス,0,2,8,3,9,99,45,88,-1,4,-3,1,2,達人,1,食事,2,回復速度,-2,,,,,灯魚竜の秘棘,1,灯魚竜の厚皮,1,化け鮫の特上ヒレ,2,化け鮫の厚皮,1
ハプルＸグリーヴ,0,1,8,0,9,99,85,136,2,0,-2,-4,1,匠,3,抜刀減気,3,納刀,3,雷属性攻撃,-2,食事,5,潜口竜の重殻,3,モンスターの特濃,3,草食竜の重骨,3,,
ハプルＸレギンス,0,2,8,0,9,99,45,88,3,1,-1,-3,2,属性解放,3,装填速度,4,納刀,3,貫通弾強化,3,雷属性攻撃,-2,潜口竜の重殻,3,モンスターの特濃,3,草食竜の重骨,3,,
ベリオＸグリーヴ,0,1,8,1,9,99,87,138,-5,0,-1,3,0,回避性能,4,氷属性攻撃,3,体術,3,気力回復,-2,,,氷牙竜の厚毛皮,5,重厚な牙,3,白兎獣の豪剛毛,4,,
ベリオＸレギンス,0,2,8,1,9,99,47,90,-4,1,0,4,1,回避性能,3,氷属性攻撃,2,体術,3,気力回復,-2,,,氷牙竜の厚毛皮,5,重厚な牙,3,白兎獣の豪剛毛,4,,
アグナＸグリーヴ,0,1,8,2,9,99,88,139,3,-5,0,-1,0,斬れ味,2,ガード性能,2,底力,-2,火属性攻撃,3,,,炎戈竜の重殻,3,鬼蛙の重殻,3,堅牢な鳥竜骨,4,,
アグナＸレギンス,0,2,8,2,9,99,47,90,4,-4,1,0,1,底力,-2,装填数,1,通常弾強化,2,精密射撃,2,火属性攻撃,3,炎戈竜の重殻,3,鬼蛙の重殻,3,堅牢な鳥竜骨,4,,
ガノスＺグリーヴ,0,1,8,2,9,99,80,135,-4,4,-4,2,0,捕獲,3,スタミナ,3,耐暑,1,高速設置,1,,,翠水竜の厚鱗,1,翠水竜の特上ビレ,1,ピュアクリスタル,2,,
ガノスＺレギンス,0,2,8,2,9,99,43,88,-2,6,-2,3,1,捕獲,2,スタミナ,3,耐暑,1,高速設置,1,,,翠水竜の厚鱗,1,翠水竜の特上ビレ,1,ピュアクリスタル,2,,
ホクシン【袴】,0,1,8,2,9,99,84,135,-2,4,-2,3,2,体力,5,水属性攻撃,4,北辰納豆流,2,,,,,交易船チケット,1,虎鮫の厚皮,3,極上黒真珠,1,,
カイエン【袴】,0,2,8,2,9,99,45,88,-1,5,-1,4,3,体力,5,水属性攻撃,4,北辰納豆流,2,,,,,交易船チケット,1,虎鮫の厚皮,3,極上黒真珠,1,,
オウビートＸガンバ,1,1,8,1,9,99,72,129,3,-5,3,-4,2,採取,3,回避性能,4,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,1,皇帝バッタ,3,特大水袋,3,,
オウビートＸフェムル,1,2,8,1,9,99,38,84,4,-4,5,-3,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,1,皇帝バッタ,3,特大水袋,3,,
パピメルＸガンバ,2,1,8,1,9,99,72,129,3,-5,3,-4,2,採取,3,回避性能,4,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,1,皇帝バッタ,3,特大水袋,3,,
パピメルＸフェムル,2,2,8,1,9,99,38,84,4,-4,5,-3,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,1,皇帝バッタ,3,特大水袋,3,,
ロワーガＸガンバ,1,1,8,2,10,99,92,141,-4,0,3,-1,1,聴覚保護,5,龍属性攻撃,2,加護,-1,ハチミツ,3,,,ドスクワアゲハ,1,コスモライト鉱石,2,モンスターの特濃,3,ツチハチノコ,15
ロワーガＸフェムル,1,2,8,2,10,99,50,91,-3,1,4,0,2,聴覚保護,5,龍属性攻撃,2,加護,-1,ハチミツ,3,,,ドスクワアゲハ,1,コスモライト鉱石,2,モンスターの特濃,3,ツチハチノコ,15
ファルメルＸガンバ,2,1,8,2,10,99,92,141,-4,0,3,-1,1,聴覚保護,5,龍属性攻撃,2,加護,-1,ハチミツ,3,,,ドスクワアゲハ,1,コスモライト鉱石,2,モンスターの特濃,3,ツチハチノコ,15
ファルメルＸフェムル,2,2,8,2,10,99,50,91,-3,1,4,0,2,聴覚保護,5,龍属性攻撃,2,加護,-1,ハチミツ,3,,,ドスクワアゲハ,1,コスモライト鉱石,2,モンスターの特濃,3,ツチハチノコ,15
ガーディアンＸブーツ,1,1,8,2,9,99,80,135,0,0,0,0,0,採取,-2,運気,1,砲術,3,千里眼,2,加護,2,エルトライト鉱石,2,クロオビコインＧ,3,ガマのコインＧ,3,,
ガーディアンＸフット,1,2,8,2,9,99,43,88,1,1,1,1,1,採取,-2,運気,1,千里眼,2,広域,2,加護,2,エルトライト鉱石,2,クロオビコインＧ,3,ガマのコインＧ,3,,
ヘルパーＸソックス,2,1,8,2,9,99,80,135,0,0,0,0,0,採取,-2,運気,1,砲術,3,千里眼,2,加護,2,エルトライト鉱石,2,クロオビコインＧ,3,ガマのコインＧ,3,,
ヒーラーＸソックス,2,2,8,2,9,99,43,88,1,1,1,1,1,採取,-2,運気,1,千里眼,2,広域,2,加護,2,エルトライト鉱石,2,クロオビコインＧ,3,ガマのコインＧ,3,,
レギオスＸグリーヴ,0,1,9,2,10,99,92,145,3,0,-3,-2,0,研ぎ師,-2,体術,3,裂傷,2,斬術,1,,,千刃竜の斬刃鱗,5,千刃竜の閃裂爪,5,千刃竜の斬翼爪,3,重竜骨,6
レギオスＸレギンス,0,2,9,2,10,99,50,94,4,1,-2,-1,1,装填速度,-2,反動,3,体術,3,裂傷,3,,,千刃竜の斬刃鱗,5,千刃竜の閃裂爪,5,千刃竜の斬翼爪,3,重竜骨,6
スキュラＺグリーヴ,0,1,9,2,10,99,92,141,-1,3,0,-3,3,剥ぎ取り,3,達人,1,体力,-2,回避距離,2,特殊会心,2,骸蜘蛛の重殻,3,強力麻痺袋,4,重厚な牙,2,モンスターの特濃,5
スキュラＺレギンス,0,2,9,2,10,99,50,91,0,4,1,-2,4,剥ぎ取り,3,達人,1,体力,-2,回避距離,2,特殊会心,2,骸蜘蛛の重殻,3,強力麻痺袋,4,重厚な牙,2,モンスターの特濃,5
レウスＸグリーヴ,0,1,9,1,10,99,92,141,3,0,-2,0,-4,刀匠,3,攻撃,3,火属性攻撃,3,回復量,-2,,,火竜の重殻,6,火竜の天鱗,1,火竜の厚鱗,3,獄炎石,4
レウスＸレギンス,0,2,9,1,10,99,50,91,4,1,-1,1,-3,射手,3,攻撃,3,火属性攻撃,3,回復量,-2,,,火竜の重殻,6,火竜の天鱗,1,火竜の厚鱗,3,獄炎石,4
リオソウルＺグリーヴ,0,1,9,1,10,99,94,143,3,0,0,-2,-4,達人,4,体力,-2,聴覚保護,4,斬れ味,4,属性会心,2,蒼火竜の重殻,2,蒼火竜の厚鱗,3,火竜の天鱗,1,真紅蓮石,2
リオソウルＺレギンス,0,2,9,1,10,99,51,92,4,1,1,-1,-3,達人,4,体力,-2,聴覚保護,3,通常弾強化,4,属性会心,3,蒼火竜の重殻,2,蒼火竜の厚鱗,3,火竜の天鱗,1,真紅蓮石,2
レックスＸグリーヴ,0,1,9,0,10,99,96,143,2,-1,-4,0,-2,闘魂,3,攻撃,4,研ぎ師,-2,千里眼,4,食いしん坊,3,轟竜の厚鱗,6,轟竜の剛爪,4,轟竜の重殻,2,盾虫の重殻,4
レックスＸレギンス,0,2,9,0,10,99,52,92,3,0,-3,1,-1,反動,-2,闘魂,3,攻撃,4,千里眼,4,食いしん坊,3,轟竜の厚鱗,6,轟竜の剛爪,4,轟竜の重殻,2,盾虫の重殻,4
レックスＺグリーヴ,0,1,9,2,10,99,97,144,2,-4,-2,0,-1,聴覚保護,2,研ぎ師,-2,観察眼,2,食事,2,高速設置,3,黒轟竜の厚鱗,5,黒轟竜の剛爪,5,黒轟竜の重殻,3,鬼蛙の重殻,2
レックスＺレギンス,0,2,9,2,10,99,54,94,3,-3,-1,1,0,反動,-2,聴覚保護,2,観察眼,2,食事,2,高速設置,3,黒轟竜の厚鱗,5,黒轟竜の剛爪,5,黒轟竜の重殻,3,鬼蛙の重殻,2
ジンオウＸグリーヴ,0,1,9,1,10,99,90,139,0,-2,3,-4,1,匠,2,本気,4,斬れ味,2,雷属性攻撃,4,気配,-3,雷狼竜の重殻,5,雷狼竜の剛爪,5,雷狼竜の雷電殻,3,超電雷光虫,10
ジンオウＸレギンス,0,2,9,1,10,99,49,90,1,-1,4,-3,2,装填速度,3,本気,4,根性,1,雷属性攻撃,4,気配,-3,雷狼竜の重殻,5,雷狼竜の剛爪,5,雷狼竜の雷電殻,3,超電雷光虫,10
ジンオウＺグリーヴ,0,1,9,2,10,99,94,143,0,-4,-5,0,4,回避性能,3,溜め短縮,1,無傷,3,龍属性攻撃,2,回復量,-2,獄狼竜の重殻,5,獄狼竜の剛爪,5,獄狼竜の滅龍殻,3,蝕龍蟲,10
ジンオウＺレギンス,0,2,9,2,10,99,51,92,1,-3,-4,1,5,回避性能,2,無傷,2,装填数,1,龍属性攻撃,2,回復量,-3,獄狼竜の重殻,5,獄狼竜の剛爪,5,獄狼竜の滅龍殻,3,蝕龍蟲,10
セルタスＸグリーヴ,0,1,9,1,10,99,96,143,-4,3,-1,-3,3,属性解放,2,捕獲,4,砲術,2,斬れ味,2,気力回復,-2,重甲虫の剛爪,3,重甲虫の重胸殻,5,重甲虫の重顎,2,特濃重甲エキス,1
セルタスＸレギンス,0,2,9,1,10,99,52,92,-3,4,0,-2,4,属性解放,2,砲術,2,装填数,3,榴弾追加,2,気力回復,-2,重甲虫の剛爪,3,重甲虫の重胸殻,5,重甲虫の重顎,2,特濃重甲エキス,1
セルタスＺグリーヴ,0,1,9,2,10,99,97,144,3,-1,-3,-4,3,砲術,2,斬れ味,-2,重撃,2,装填数,2,気力回復,2,砲甲虫の剛爪,3,砲甲虫の重胸殻,5,砲甲虫の重顎,2,特濃重甲エキス,1
セルタスＺレギンス,0,2,9,2,10,99,54,94,4,0,-2,-3,4,砲術,2,重撃,2,散弾強化,2,榴弾追加,4,精密射撃,-2,砲甲虫の剛爪,3,砲甲虫の重胸殻,5,砲甲虫の重顎,2,特濃重甲エキス,1
グラビドＸグリーヴ,0,1,9,2,10,99,96,143,3,-4,0,2,-3,防御,4,ガード性能,2,ガード強化,2,スタミナ,-1,,,鎧竜の重殻,2,昏睡袋,2,重竜骨,2,マボロシチョウ,2
グラビドＸレギンス,0,2,9,2,10,99,52,92,4,-3,1,3,-2,反動,2,防御,4,ガード強化,2,スタミナ,-1,,,鎧竜の重殻,2,昏睡袋,2,重竜骨,2,マボロシチョウ,2
グラビドＺグリーヴ,0,1,9,2,10,99,97,144,3,-5,1,1,1,頑強,2,剣術,2,ガード強化,2,スタミナ,-3,納刀,1,黒鎧竜の重殻,2,鎧竜の延髄,1,重竜骨,3,ゴム質の特上皮,3
グラビドＺレギンス,0,2,9,2,10,99,54,94,4,-4,2,2,2,頑強,2,反動,2,ガード強化,2,スタミナ,-3,納刀,1,黒鎧竜の重殻,2,鎧竜の延髄,1,重竜骨,3,ゴム質の特上皮,3
ディアブロＸグリーヴ,0,1,9,3,10,99,96,143,2,0,0,-4,0,剣術,5,研ぎ師,-2,納刀,1,耐震,1,,,角竜の重殻,6,堅牢なねじれた角,5,重竜骨,3,角竜の重尾甲,1
ディアブロＸレギンス,0,2,9,3,10,99,53,93,3,1,1,-3,1,反動,5,納刀,1,貫通弾強化,2,精密射撃,-2,,,角竜の重殻,6,堅牢なねじれた角,5,重竜骨,3,角竜の重尾甲,1
ディアブロＺグリーヴ,0,1,9,3,10,99,98,145,4,0,0,-6,0,痛撃,1,減気攻撃,2,KO,2,龍属性攻撃,-2,,,黒角竜の重殻,5,草食竜の重骨,2,角竜の重尾甲,2,重竜骨,4
ディアブロＺレギンス,0,2,9,3,10,99,54,94,5,1,1,-5,1,装填速度,3,反動,2,痛撃,1,龍属性攻撃,-2,,,黒角竜の重殻,5,草食竜の重骨,2,角竜の重尾甲,2,重竜骨,4
ブラキＸグリーヴ,0,1,9,2,10,99,96,143,3,-4,0,-2,0,闘魂,3,回避性能,-2,底力,3,爆弾強化,2,回避距離,2,砕竜の重殻,4,砕竜の重黒曜甲,2,砕竜の剛鉄拳,2,コスモライト鉱石,3
ブラキＸレギンス,0,2,9,2,10,99,53,93,4,-3,1,-1,1,闘魂,3,回避性能,-2,底力,3,爆弾強化,2,回避距離,2,砕竜の重殻,4,砕竜の重黒曜甲,2,砕竜の剛鉄拳,2,コスモライト鉱石,3
バンギスＸグリーヴ,0,1,9,3,11,99,106,148,0,0,-4,1,-4,攻撃,1,斬れ味,3,腹減り,-2,,,,,恐暴竜の剛鉤爪,4,恐暴竜の厚黒鱗,6,太古龍骨,3,黒蝕竜の闇玉,1
バンギスＸレギンス,0,2,9,3,11,99,60,96,1,1,-3,2,-3,反動,2,攻撃,1,食事,1,腹減り,-2,,,恐暴竜の剛鉤爪,4,恐暴竜の厚黒鱗,6,太古龍骨,3,黒蝕竜の闇玉,1
ケイオスグリーヴ,1,1,9,3,11,99,106,148,-5,4,-3,2,-3,属性解放,2,攻撃,4,運気,-2,重撃,2,,,二律を纏う乱翼,2,渾沌の竜鱗,3,黒蝕竜の剛惨爪,3,ピュアクリスタル,2
ケイオスレギンス,1,2,9,3,11,99,60,96,-4,5,-2,3,-2,装填速度,2,攻撃,4,運気,-2,重撃,2,,,二律を纏う乱翼,2,渾沌の竜鱗,3,黒蝕竜の剛惨爪,3,ピュアクリスタル,2
