#名前,"性別(0=両,1=男,2=女)","タイプ(0=両方,1=剣士,2=ガンナー)",レア度,スロット数,入手時期／集☆（99=集入手不可）,入手時期／村☆（99=村入手不可）,初期防御力,最終防御力,火耐性,水耐性,雷耐性,氷耐性,龍耐性,スキル系統1,スキル値1,スキル系統2,スキル値2,スキル系統3,スキル値3,スキル系統4,スキル値4,スキル系統5,スキル値5,生産素材1,個数,生産素材2,個数,生産素材3,個数,生産素材4,個数
コンガＺコート,0,2,8,2,9,99,41,87,2,1,1,-3,4,痛撃,1,底力,2,爆弾強化,2,腹減り,-1,茸食,2,緑毛獣の豪剛毛,3,堅牢な牙獣牙,3,鋭利な爪,4,堅竜骨,2
ゲリョスＸフォールド,0,1,8,2,9,99,75,132,-5,2,3,-2,0,達人,1,スタミナ,2,腹減り,-2,毒,2,,,ゴム質の特上皮,4,モンスターの特濃,2,ノヴァクリスタル,1,エルトライト鉱石,2
ゲリョスＸコート,0,2,8,2,9,99,40,86,-4,3,4,-1,1,達人,1,スタミナ,1,腹減り,-2,毒,2,,,ゴム質の特上皮,4,モンスターの特濃,2,ノヴァクリスタル,1,エルトライト鉱石,2
ゲリョスＺフォールド,0,1,8,2,9,99,77,134,-5,2,3,-2,0,達人,-2,気力回復,3,風圧,2,気絶,2,,,ゴム質の紫柔皮,3,毒怪鳥の紫剛翼,2,ノヴァクリスタル,1,堅牢な鳥竜骨,5
ゲリョスＺコート,0,2,8,2,9,99,41,87,-4,3,4,-1,1,達人,-2,気力回復,3,風圧,2,気絶,2,,,ゴム質の紫柔皮,3,毒怪鳥の紫剛翼,2,ノヴァクリスタル,1,堅牢な鳥竜骨,5
ザザミＸフォールド,0,1,8,2,9,99,75,132,-3,3,-4,0,1,防御,3,ガード性能,2,雷耐性,-2,節食,2,,,盾蟹の重殻,4,盾蟹の剛爪,1,鋭利な爪,2,堅竜骨,5
ザザミＸコート,0,2,8,2,9,99,40,86,-2,4,-3,1,2,防御,3,精密射撃,2,雷耐性,-2,節食,2,,,盾蟹の重殻,4,盾蟹の剛爪,1,鋭利な爪,2,堅竜骨,5
ザザミＺフォールド,0,1,8,3,9,99,86,137,0,3,-2,-4,1,ガード性能,1,スタミナ,-3,根性,3,体術,1,,,盾蟹の紫殻,4,黒真珠,5,重竜骨,3,堅竜骨,3
ザザミＺコート,0,2,8,3,9,99,46,89,1,6,-1,-2,2,反動,1,根性,3,装填数,-3,貫通弾強化,1,,,盾蟹の紫殻,4,黒真珠,5,重竜骨,3,堅竜骨,3
カブラＸフォールド,0,1,8,0,9,99,78,135,3,-5,-4,0,2,防御,5,採取,-2,体力,2,研ぎ師,1,減気攻撃,3,鬼蛙の厚鱗,4,草食竜の重骨,3,重厚な骨,2,怪力の種,9
カブラＸコート,0,2,8,0,9,99,42,88,4,-4,-3,1,3,装填速度,2,防御,5,採取,-2,体力,2,減気攻撃,3,鬼蛙の厚鱗,4,草食竜の重骨,3,重厚な骨,2,怪力の種,9
カブラＺフォールド,0,1,8,1,9,99,80,137,3,0,-4,-5,2,属性解放,2,聴覚保護,2,ガード強化,4,研ぎ師,-3,爆弾強化,2,荒鬼蛙の厚鱗,4,草食竜の重骨,3,重厚な骨,2,怪力の種,9
カブラＺコート,0,2,8,1,9,99,43,89,4,1,-3,-4,3,属性解放,2,装填速度,-3,聴覚保護,2,ガード強化,4,爆弾強化,2,荒鬼蛙の厚鱗,4,草食竜の重骨,3,重厚な骨,2,怪力の種,9
スキュラＸフォールド,0,1,8,1,9,99,82,135,-3,3,-3,2,3,達人,3,観察眼,1,腹減り,-2,睡眠,2,耐粘,4,影蜘蛛の重殻,2,影蜘蛛の重鋏角,3,重厚な骨,1,飛甲虫の斬羽,4
スキュラＸコート,0,2,8,1,9,99,44,88,-2,4,-2,3,4,達人,3,観察眼,1,腹減り,-2,睡眠,2,耐粘,4,影蜘蛛の重殻,2,影蜘蛛の重鋏角,3,重厚な骨,1,飛甲虫の斬羽,4
ザボアＸフォールド,0,1,8,2,9,99,84,135,-4,3,-5,3,0,氷属性攻撃,2,肉食,4,食事,2,腹減り,-2,,,化け鮫の厚皮,4,化け鮫の特上ヒレ,2,化け鮫の剛刃尾,1,瞬間凍結袋,1
ザボアＸコート,0,2,8,2,9,99,45,88,-3,4,-4,4,1,氷属性攻撃,2,肉食,4,食事,2,腹減り,-2,,,化け鮫の厚皮,4,化け鮫の特上ヒレ,2,化け鮫の剛刃尾,1,瞬間凍結袋,1
ザボアＺフォールド,0,1,8,3,9,99,86,137,2,3,-4,-5,0,気力回復,1,回復速度,3,耐震,2,裂傷,-2,,,虎鮫の厚皮,4,虎鮫の特上ヒレ,2,虎鮫の剛刃尾,1,強力麻痺袋,1
ザボアＺコート,0,2,8,3,9,99,46,89,3,4,-3,-4,1,気力回復,1,回復速度,3,耐震,2,裂傷,-2,,,虎鮫の厚皮,4,虎鮫の特上ヒレ,2,虎鮫の剛刃尾,1,強力麻痺袋,1
ガララＸフォールド,0,1,8,2,9,99,86,137,3,-3,0,-5,3,痛撃,2,捕獲,3,聴覚保護,2,気まぐれ,-2,,,絞蛇竜の厚皮,6,身も凍るクチバシ,1,絞蛇竜の牙,5,草食竜の重骨,3
ガララＸコート,0,2,8,2,9,99,46,89,4,-2,1,-4,4,痛撃,3,捕獲,3,聴覚保護,2,気まぐれ,-2,,,絞蛇竜の厚皮,6,身も凍るクチバシ,1,絞蛇竜の牙,5,草食竜の重骨,3
ガララＺフォールド,0,1,8,1,9,99,88,139,-5,3,-3,4,3,抜刀減気,1,研ぎ師,5,減気攻撃,2,水属性攻撃,2,気力回復,-2,水蛇竜の厚皮,6,身も凍るクチバシ,1,特大水袋,2,草食竜の重骨,3
ガララＺコート,0,2,8,1,9,99,47,90,-4,4,-2,5,4,装填速度,5,速射,1,減気攻撃,2,水属性攻撃,2,気力回復,-2,水蛇竜の厚皮,6,身も凍るクチバシ,1,特大水袋,2,草食竜の重骨,3
フルフルＸフォールド,0,1,8,2,9,99,84,135,-5,1,1,2,1,雷属性攻撃,5,回復速度,2,気絶,-2,,,,,特撰アルビノ,1,真珠色の艶皮,2,雷電袋,2,ノヴァクリスタル,2
フルフルＸコート,0,2,8,2,9,99,45,88,-4,2,2,3,2,雷属性攻撃,5,回復速度,2,気絶,-2,,,,,特撰アルビノ,1,真珠色の艶皮,2,雷電袋,2,ノヴァクリスタル,2
フルフルＺフォールド,0,1,8,2,9,99,86,137,1,-5,1,2,1,一心,3,回復量,3,広域,1,回復速度,-2,節食,1,魅惑色の艶皮,2,魅惑色の剛翼,2,雷電袋,2,ノヴァクリスタル,2
フルフルＺコート,0,2,8,2,9,99,46,89,2,-4,2,3,2,一心,3,回復量,3,広域,1,回復速度,-2,節食,1,魅惑色の艶皮,2,魅惑色の剛翼,2,雷電袋,2,ノヴァクリスタル,2
レイアＸフォールド,0,1,8,1,9,99,84,135,3,0,-2,0,-4,体力,5,火属性攻撃,4,回復量,1,回復速度,-2,,,雌火竜の厚鱗,3,火竜の剛翼爪,4,獄炎石,2,大竜玉,1
レイアＸコート,0,2,8,1,9,99,45,88,4,1,-1,1,-3,体力,5,火属性攻撃,3,回復量,1,回復速度,-2,,,雌火竜の厚鱗,3,火竜の剛翼爪,4,獄炎石,2,大竜玉,1
リオハートＺコイル,0,1,8,2,9,99,86,137,3,0,-2,0,-4,底力,3,火属性攻撃,2,風圧,4,気配,-1,,,桜火竜の厚鱗,3,桜火竜の重殻,2,業炎袋,2,雌火竜の天鱗,1
リオハートＺコート,0,2,8,2,9,99,46,89,4,1,-1,1,-3,底力,3,火属性攻撃,2,風圧,4,気配,-1,,,桜火竜の厚鱗,3,桜火竜の重殻,2,業炎袋,2,雌火竜の天鱗,1
ランポスＸフォールド,0,1,8,2,9,99,74,131,0,0,0,-5,3,匠,2,攻撃,3,麻痺,-2,気絶,3,,,ランポスの剛爪,2,鳴き袋,4,ランポスの上皮,3,ユニオン鉱石,2
ランポスＸコート,0,2,8,2,9,99,40,86,1,1,1,-4,4,攻撃,3,装填数,2,麻痺,-2,気絶,3,,,ランポスの剛爪,2,鳴き袋,4,ランポスの上皮,3,ユニオン鉱石,2
クックＸフォールド,0,1,8,1,9,99,74,131,3,0,-2,-4,2,攻撃,4,聴覚保護,-2,スタミナ,3,火耐性,2,肉食,1,怪鳥の厚鱗,2,怪鳥の重殻,3,重厚な骨,3,,
クックＸコート,0,2,8,1,9,99,40,86,4,1,-1,-3,3,攻撃,4,聴覚保護,-2,スタミナ,3,火耐性,2,肉食,1,怪鳥の厚鱗,2,怪鳥の重殻,3,重厚な骨,3,,
クックＺフォールド,0,1,8,2,9,99,76,133,3,-4,-3,0,2,達人,2,スタミナ,2,火属性攻撃,3,水耐性,-2,,,青怪鳥の厚鱗,2,青怪鳥の重殻,3,堅牢な鳥竜骨,2,堅竜骨,3
クックＺコート,0,2,8,2,9,99,41,87,4,-3,-2,1,3,達人,1,スタミナ,2,火属性攻撃,3,水耐性,-2,,,青怪鳥の厚鱗,2,青怪鳥の重殻,3,堅牢な鳥竜骨,2,堅竜骨,3
バサルＸフォールド,0,1,8,1,9,99,86,137,-1,-2,1,1,-3,抜刀減気,1,納刀,3,食事,4,腹減り,-2,耐泥耐雪,2,岩竜の重殻,4,エルトライト鉱石,7,ユニオン鉱石,8,堅牢な鳥竜骨,3
バサルＸコート,0,2,8,1,9,99,46,89,0,-1,2,2,-2,納刀,2,減気攻撃,1,食事,3,腹減り,-2,耐泥耐雪,2,岩竜の重殻,4,エルトライト鉱石,7,ユニオン鉱石,8,堅牢な鳥竜骨,3
バサルＺフォールド,0,1,8,1,9,99,88,139,0,-2,0,-3,1,ガード性能,4,重撃,3,耐暑,3,毒,2,麻痺,-2,桃岩竜の重殻,4,エルトライト鉱石,7,劇烈毒袋,3,堅牢な鳥竜骨,3
バサルＺコート,0,2,8,1,9,99,47,90,1,-1,1,-2,2,回避術,3,通常弾強化,3,耐暑,3,毒,2,麻痺,-2,桃岩竜の重殻,4,エルトライト鉱石,7,劇烈毒袋,3,堅牢な鳥竜骨,3
ペッコＸコイル,0,1,8,1,9,99,75,132,2,-1,0,-3,0,属性解放,2,観察眼,1,広域,4,笛,2,,,彩鳥の厚鱗,2,徹甲虫の重殻,2,極彩色の艶羽根,1,,
ペッコＸコート,0,2,8,1,9,99,40,86,3,0,1,-2,1,属性解放,2,観察眼,1,広域,4,笛,2,,,彩鳥の厚鱗,2,徹甲虫の重殻,2,極彩色の艶羽根,1,,
ボロスＸフォールド,0,1,8,1,9,99,85,136,4,-4,1,-2,0,攻撃,3,ガード性能,4,体術,2,腹減り,-2,,,土砂竜の重殻,2,草食竜の重骨,2,重竜骨,3,,
ボロスＸコート,0,2,8,1,9,99,45,88,5,-3,2,-1,1,攻撃,3,精密射撃,3,体術,2,腹減り,-2,,,土砂竜の重殻,2,草食竜の重骨,2,重竜骨,3,,
ガブルＸフォールド,0,1,8,2,9,99,85,136,-2,3,-4,0,1,達人,3,回避距離,1,食事,4,回復速度,-2,,,灯魚竜の厚皮,2,化け鮫の剛刃尾,1,化け鮫の特上ヒレ,1,強力麻痺袋,5
ガブルＸコート,0,2,8,2,9,99,45,88,-1,4,-3,1,2,達人,3,回避距離,1,食事,4,回復速度,-2,,,灯魚竜の厚皮,2,化け鮫の剛刃尾,1,化け鮫の特上ヒレ,1,強力麻痺袋,5
ハプルＸフォールド,0,1,8,2,9,99,85,136,2,0,-2,-4,1,属性解放,2,抜刀減気,1,納刀,2,雷属性攻撃,-3,食事,2,潜口竜の重殻,3,光り輝く体液,2,重厚な牙,3,,
ハプルＸコート,0,2,8,2,9,99,45,88,3,1,-1,-3,2,装填速度,2,納刀,1,貫通弾強化,1,雷属性攻撃,-3,,,潜口竜の重殻,3,光り輝く体液,2,重厚な牙,3,,
ベリオＸフォールド,0,1,8,0,9,99,87,138,-5,0,-1,3,0,回避性能,3,氷属性攻撃,4,体術,5,気力回復,-2,,,琥珀色の重牙,2,氷牙竜の厚毛皮,4,大竜玉,1,,
ベリオＸコート,0,2,8,0,9,99,47,90,-4,1,0,4,1,回避性能,4,氷属性攻撃,4,体術,4,気力回復,-2,,,琥珀色の重牙,2,氷牙竜の厚毛皮,4,大竜玉,1,,
アグナＸフォールド,0,1,8,3,9,99,88,139,3,-5,0,-1,0,属性解放,1,ガード性能,3,底力,-2,火属性攻撃,2,,,炎戈竜の重殻,2,大竜玉,1,堅牢な鳥竜骨,6,,
アグナＸコート,0,2,8,3,9,99,47,90,4,-4,1,0,1,痛撃,3,底力,-2,精密射撃,2,火属性攻撃,2,,,炎戈竜の重殻,2,大竜玉,1,堅牢な鳥竜骨,6,,
ガノスＺフォールド,0,1,8,2,9,99,80,135,-4,4,-4,2,0,捕獲,3,スタミナ,1,耐暑,1,高速設置,2,,,翠水竜の厚鱗,1,翠水竜の特上ビレ,1,皇帝バッタ,3,,
ガノスＺコート,0,2,8,2,9,99,43,88,-2,6,-2,3,1,捕獲,3,スタミナ,1,耐暑,1,高速設置,2,,,翠水竜の厚鱗,1,翠水竜の特上ビレ,1,皇帝バッタ,3,,
オウビートＸアンカ,1,1,8,2,9,99,72,129,3,-5,3,-4,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,2,皇帝バッタ,2,ピュアクリスタル,1,,
オウビートＸコクサ,1,2,8,2,9,99,38,84,4,-4,5,-3,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,2,皇帝バッタ,2,ピュアクリスタル,1,,
パピメルＸアンカ,2,1,8,2,9,99,72,129,3,-5,3,-4,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,2,皇帝バッタ,2,ピュアクリスタル,1,,
パピメルＸコクサ,2,2,8,2,9,99,38,84,4,-4,5,-3,2,採取,3,回避性能,3,特殊攻撃,2,耐寒,-2,,,ドスツノアゲハ,2,皇帝バッタ,2,ピュアクリスタル,1,,
ロワーガＸアンカ,1,1,8,1,10,99,92,141,-4,0,3,-1,1,属性解放,2,聴覚保護,3,龍属性攻撃,3,加護,-2,ハチミツ,2,ドスクワアゲハ,2,コスモライト鉱石,1,光蟲,15,ボンバッタ,15
ロワーガＸコクサ,1,2,8,1,10,99,50,91,-3,1,4,0,2,属性解放,2,聴覚保護,3,龍属性攻撃,3,加護,-2,ハチミツ,2,ドスクワアゲハ,2,コスモライト鉱石,1,光蟲,15,ボンバッタ,15
ファルメルＸアンカ,2,1,8,1,10,99,92,141,-4,0,3,-1,1,属性解放,2,聴覚保護,3,龍属性攻撃,3,加護,-2,ハチミツ,2,ドスクワアゲハ,2,コスモライト鉱石,1,光蟲,15,ボンバッタ,15
ファルメルＸコクサ,2,2,8,1,10,99,50,91,-3,1,4,0,2,属性解放,2,聴覚保護,3,龍属性攻撃,3,加護,-2,ハチミツ,2,ドスクワアゲハ,2,コスモライト鉱石,1,光蟲,15,ボンバッタ,15
ガーディアンＸコイル,1,1,8,1,9,99,80,135,0,0,0,0,0,採取,-2,運気,3,砲術,3,加護,2,,,エルトライト鉱石,2,クロオビコインＧ,3,蛇竜のコインＧ,5,,
ガーディアンＸコート,1,2,8,1,9,99,43,88,1,1,1,1,1,採取,-2,運気,3,広域,3,加護,2,,,エルトライト鉱石,2,クロオビコインＧ,3,蛇竜のコインＧ,5,,
ヘルパーＸスカート,2,1,8,1,9,99,80,135,0,0,0,0,0,採取,-2,運気,3,砲術,3,加護,2,,,エルトライト鉱石,2,クロオビコインＧ,3,蛇竜のコインＧ,5,,
ヒーラーＸフリル,2,2,8,1,9,99,43,88,1,1,1,1,1,採取,-2,運気,3,広域,3,加護,2,,,エルトライト鉱石,2,クロオビコインＧ,3,蛇竜のコインＧ,5,,
レギオスＸフォールド,0,1,9,3,10,99,92,145,3,0,-3,-2,0,研ぎ師,-3,体術,3,裂傷,1,斬術,1,,,千刃竜の斬刃鱗,5,千刃竜の破刃,4,千刃竜の鏡玉,1,砂竜の特上ヒレ,4
レギオスＸコート,0,2,9,3,10,99,50,94,4,1,-2,-1,1,装填速度,-3,反動,1,通常弾強化,3,体術,3,,,千刃竜の斬刃鱗,5,千刃竜の破刃,4,千刃竜の鏡玉,1,砂竜の特上ヒレ,4
スキュラＺフォールド,0,1,9,2,10,99,92,141,-1,3,0,-3,3,剥ぎ取り,2,達人,2,体力,-4,回避距離,2,特殊会心,1,骸蜘蛛の重殻,2,骸蜘蛛の重鋏角,3,重厚な骨,1,鋭利な爪,3
スキュラＺコート,0,2,9,2,10,99,50,91,0,4,1,-2,4,剥ぎ取り,1,達人,2,体力,-4,回避距離,2,特殊会心,1,骸蜘蛛の重殻,2,骸蜘蛛の重鋏角,3,重厚な骨,1,鋭利な爪,3
レウスＸフォールド,0,1,9,2,10,99,92,141,3,0,-2,0,-4,攻撃,2,火属性攻撃,4,回復量,-2,,,,,火竜の重殻,6,火竜の剛翼,3,火竜の紅玉,1,メランジェ鉱石,2
レウスＸコート,0,2,9,2,10,99,50,91,4,1,-1,1,-3,攻撃,2,火属性攻撃,3,回復量,-2,,,,,火竜の重殻,6,火竜の剛翼,3,火竜の紅玉,1,メランジェ鉱石,2
リオソウルＺコイル,0,1,9,2,10,99,94,143,3,0,0,-2,-4,達人,4,体力,-2,聴覚保護,3,属性会心,3,,,蒼火竜の重殻,2,蒼火竜の厚鱗,4,エルトライト鉱石,3,業炎袋,2
リオソウルＺコート,0,2,9,2,10,99,51,92,4,1,1,-1,-3,達人,4,体力,-2,聴覚保護,2,属性会心,3,,,蒼火竜の重殻,2,蒼火竜の厚鱗,4,エルトライト鉱石,3,業炎袋,2
レックスＸフォールド,0,1,9,3,10,99,96,143,2,-1,-4,0,-2,匠,1,攻撃,3,研ぎ師,-2,食いしん坊,3,,,轟竜の重殻,6,轟竜の厚鱗,5,轟竜の天鱗,1,肉厚な厚皮,3
レックスＸコート,0,2,9,3,10,99,52,92,3,0,-3,1,-1,反動,-2,攻撃,3,装填数,1,食いしん坊,3,,,轟竜の重殻,6,轟竜の厚鱗,5,轟竜の天鱗,1,肉厚な厚皮,3
レックスＺフォールド,0,1,9,2,10,99,97,144,2,-4,-2,0,-1,聴覚保護,3,研ぎ師,-1,観察眼,1,食事,1,高速設置,3,黒轟竜の重殻,4,黒轟竜の厚鱗,6,大竜玉,1,イーオスの厚皮,8
レックスＺコート,0,2,9,2,10,99,54,94,3,-3,-1,1,0,反動,-1,聴覚保護,3,観察眼,1,食事,1,高速設置,3,黒轟竜の重殻,4,黒轟竜の厚鱗,6,大竜玉,1,イーオスの厚皮,8
ジンオウＸフォールド,0,1,9,3,10,99,90,139,0,-2,3,-4,1,本気,3,斬れ味,2,雷属性攻撃,2,気配,-2,,,雷狼竜の重殻,5,雷狼竜の雷電毛,3,雷狼竜の靭尾,1,雷狼竜の碧玉,1
ジンオウＸコート,0,2,9,3,10,99,49,90,1,-1,4,-3,2,装填速度,2,本気,3,雷属性攻撃,2,気配,-2,,,雷狼竜の重殻,5,雷狼竜の雷電毛,3,雷狼竜の靭尾,1,雷狼竜の碧玉,1
ジンオウＺフォールド,0,1,9,0,10,99,94,143,0,-4,-5,0,4,回避性能,4,溜め短縮,3,無傷,2,龍属性攻撃,4,回復量,-2,獄狼竜の重殻,5,獄狼竜の滅龍毛,4,獄狼竜の靭尾,1,極上の毛皮,5
ジンオウＺコート,0,2,9,0,10,99,51,92,1,-3,-4,1,5,回避性能,4,無傷,3,装填数,3,龍属性攻撃,4,回復量,-2,獄狼竜の重殻,5,獄狼竜の滅龍毛,4,獄狼竜の靭尾,1,極上の毛皮,5
セルタスＸフォールド,0,1,9,2,9,99,96,143,-3,2,-4,2,3,匠,2,砲術,2,斬れ味,2,気力回復,-2,,,徹甲虫の重殻,5,徹甲虫の斬羽,2,徹甲虫の剛角,1,皇帝バッタ,3
セルタスＸコート,0,2,9,1,9,99,52,92,-2,3,-3,3,4,装填速度,3,砲術,2,榴弾追加,4,気力回復,-2,,,徹甲虫の重殻,5,徹甲虫の斬羽,2,徹甲虫の剛角,1,皇帝バッタ,3
セルタスＺフォールド,0,1,9,3,9,99,97,144,0,0,-3,-4,3,砲術,2,斬れ味,-3,重撃,1,気力回復,2,,,斧甲虫の重殻,5,斧甲虫の斬羽,2,斧甲虫の剛角,1,皇帝バッタ,3
セルタスＺコート,0,2,9,3,9,99,54,94,1,1,-2,-3,4,砲術,2,重撃,1,榴弾追加,2,精密射撃,-3,,,斧甲虫の重殻,5,斧甲虫の斬羽,2,斧甲虫の剛角,1,皇帝バッタ,3
グラビドＸフォールド,0,1,9,0,10,99,96,143,3,-4,0,2,-3,不動,3,防御,5,ガード性能,4,スタミナ,-2,,,鎧竜の重殻,1,鎧竜の剛翼,2,重竜骨,1,鎧竜の天殻,1
グラビドＸコート,0,2,9,0,10,99,52,92,4,-3,1,3,-2,反動,4,不動,3,防御,5,スタミナ,-2,,,鎧竜の重殻,1,鎧竜の剛翼,2,重竜骨,1,鎧竜の天殻,1
グラビドＺフォールド,0,1,9,2,10,99,97,144,3,-5,1,1,1,頑強,2,ガード強化,2,スタミナ,-2,納刀,3,,,黒鎧竜の重殻,1,黒鎧竜の重頭殻,1,重竜骨,1,真紅蓮石,1
グラビドＺコート,0,2,9,2,10,99,54,94,4,-4,2,2,2,頑強,2,ガード強化,2,スタミナ,-2,納刀,3,,,黒鎧竜の重殻,1,黒鎧竜の重頭殻,1,重竜骨,1,真紅蓮石,1
ディアブロＸコイル,0,1,9,1,10,99,96,143,2,0,0,-4,0,抜刀会心,2,研ぎ師,-2,納刀,3,気力回復,4,耐震,3,角竜の重甲,6,角竜の重尾甲,6,角竜の延髄,2,草食竜の重骨,4
ディアブロＸコート,0,2,9,1,10,99,53,93,3,1,1,-3,1,装填速度,4,納刀,1,貫通弾強化,2,精密射撃,-2,気力回復,4,角竜の重甲,6,角竜の重尾甲,6,角竜の延髄,2,草食竜の重骨,4
ディアブロＺコイル,0,1,9,2,10,99,98,145,4,0,0,-6,0,痛撃,2,回避距離,2,減気攻撃,2,KO,2,龍属性攻撃,-2,堅牢な黒巻き角,1,黒角竜の重甲,6,黒角竜の重殻,5,ピュアクリスタル,1
ディアブロＺコート,0,2,9,2,10,99,54,94,5,1,1,-5,1,装填速度,5,反動,2,痛撃,1,回避距離,2,龍属性攻撃,-2,堅牢な黒巻き角,1,黒角竜の重甲,6,黒角竜の重殻,5,ピュアクリスタル,1
ブラキＸフォールド,0,1,9,2,10,99,96,143,3,-4,0,-2,0,闘魂,4,回避性能,-2,底力,3,爆弾強化,1,回避距離,2,砕竜の剛鉄拳,2,砕竜の靭尾,1,砕竜の重殻,4,ピュアクリスタル,1
ブラキＸコート,0,2,9,2,10,99,53,93,4,-3,1,-1,1,闘魂,4,回避性能,-2,底力,2,爆弾強化,1,回避距離,2,砕竜の剛鉄拳,2,砕竜の靭尾,1,砕竜の重殻,4,ピュアクリスタル,1
バンギスＸコイル,0,1,9,0,11,99,106,148,0,0,-4,1,-4,胴系統倍加,1,,,,,,,,,恐暴竜の厚黒皮,4,恐暴竜の滅鱗,1,恐暴竜の厚黒鱗,6,濃縮重甲エキス,1
バンギスＸコート,0,2,9,0,11,99,60,96,1,1,-3,2,-3,胴系統倍加,1,,,,,,,,,恐暴竜の厚黒皮,4,恐暴竜の滅鱗,1,恐暴竜の厚黒鱗,6,濃縮重甲エキス,1
ケイオスフォールド,1,1,9,1,11,99,106,148,-5,4,-3,2,-3,属性解放,2,剣術,3,攻撃,2,運気,-2,重撃,3,二律を纏う乱翼,2,渾沌の竜鱗,3,黒蝕竜の靭尾,1,コスモライト鉱石,5
ケイオスコート,1,2,9,1,11,99,60,96,-4,5,-2,3,-2,装填速度,2,反動,3,攻撃,2,運気,-2,重撃,3,二律を纏う乱翼,2,渾沌の竜鱗,3,黒蝕竜の靭尾,1,コスモライト鉱石,5
ネフィリムフォールド,2,1,9,1,11,99,106,148,-5,4,-3,2,-3,属性解放,2,剣術,3,攻撃,2,運気,-2,重撃,3,二律を纏う乱翼,2,渾沌の竜鱗,3,黒蝕竜の靭尾,1,コスモライト鉱石,5
ネフィリムコート,2,2,9,1,11,99,60,96,-4,5,-2,3,-2,装填速度,2,反動,3,攻撃,2,運気,-2,重撃,3,二律を纏う乱翼,2,渾沌の竜鱗,3,黒蝕竜の靭尾,1,コスモライト鉱石,5
ガルルガＸフォールド,0,1,9,1,10,99,95,142,3,-4,3,-4,1,匠,2,達人,3,聴覚保護,2,斬れ味,3,,,黒狼鳥の厚鱗,4,黒狼鳥の重殻,4,業炎袋,3,エルトライト鉱石,2
ガルルガＸコート,0,2,9,1,10,99,52,92,4,-3,4,-3,2,達人,3,聴覚保護,2,装填数,2,貫通弾強化,3,,,黒狼鳥の厚鱗,4,黒狼鳥の重殻,4,業炎袋,3,エルトライト鉱石,2
モノブロＸコイル,0,1,9,1,10,99,96,143,0,2,-3,-4,2,属性解放,2,達人,2,底力,5,千里眼,1,加護,-2,一角竜の重殻,4,堅牢な真紅の角,1,一角竜の重甲,3,重竜骨,4
モノブロＸコート,0,2,9,1,10,99,52,92,1,3,-2,-3,3,属性解放,2,達人,2,底力,5,千里眼,1,加護,-2,一角竜の重殻,4,堅牢な真紅の角,1,一角竜の重甲,3,重竜骨,4
モノデビルコイル,0,1,9,1,10,99,100,145,0,2,-3,-4,2,匠,2,達人,2,底力,3,スタミナ,2,加護,-2,白一角竜の重甲,3,白一角竜の重殻,3,堅牢な白銀の角,1,重竜骨,4
モノデビルコート,0,2,9,1,10,99,55,94,1,3,-2,-3,3,達人,2,底力,3,スタミナ,2,装填数,2,加護,-2,白一角竜の重甲,3,白一角竜の重殻,3,堅牢な白銀の角,1,重竜骨,4
ゴアＸフォールド,0,1,9,2,10,99,95,142,-5,3,-3,2,-2,細菌学,3,闘魂,2,属性攻撃,2,火耐性,-3,狂撃耐性,3,黒蝕竜の暗黒翼,2,黒蝕竜の重殻,5,黒蝕竜の闇玉,1,黒蝕竜の靭尾,1
ゴアＸコート,0,2,9,2,10,99,52,92,-4,4,-2,3,-1,細菌学,3,闘魂,2,属性攻撃,3,火耐性,-3,狂撃耐性,3,黒蝕竜の暗黒翼,2,黒蝕竜の重殻,5,黒蝕竜の闇玉,1,黒蝕竜の靭尾,1
ナルガＸフォールド,0,1,9,3,10,99,91,140,-2,1,-4,1,1,回避性能,2,スタミナ,-2,回避距離,1,気配,2,,,迅竜の豪黒毛,5,迅竜の剛刃翼,3,イーオスの厚皮,3,,
ナルガＸコート,0,2,9,3,10,99,50,91,-1,2,-3,2,2,回避性能,2,スタミナ,-2,回避距離,1,気配,2,,,迅竜の豪黒毛,5,迅竜の剛刃翼,3,イーオスの厚皮,3,,
ラギアＸフォールド,0,1,9,3,10,99,93,142,-5,1,3,-1,-1,痛撃,2,特殊攻撃,-2,溜め短縮,1,加護,1,,,海竜の厚鱗,2,海竜の雷電殻,1,水蛇竜の重殻,4,身も凍るクチバシ,1
ラギアＸコート,0,2,9,3,10,99,51,92,-4,2,4,0,0,痛撃,2,特殊攻撃,-2,溜め短縮,1,加護,1,,,海竜の厚鱗,2,海竜の雷電殻,1,水蛇竜の重殻,4,身も凍るクチバシ,1
ドボルＸフォールド,0,1,9,2,10,99,96,143,-4,2,1,-2,1,攻撃,2,達人,-2,減気攻撃,2,逆境,1,,,尾槌竜の重殻,4,重竜骨,3,草食竜の重骨,2,,
ドボルＸコート,0,2,9,2,10,99,52,92,-3,3,2,-1,2,攻撃,1,達人,-2,減気攻撃,2,逆境,1,,,尾槌竜の重殻,4,重竜骨,3,草食竜の重骨,2,,
